run,pop,herb,order,rate,rep,ve,biomass
1,A18,control,0,3x,4,10,2.8438
1,A19,control,0,3x,1,10,2.3733
1,A19,control,0,3x,2,10,2.6266
1,A19,control,0,3x,3,10,2.7002
1,A19,control,0,3x,4,10,2.3525
1,A20,control,0,3x,1,10,1.8176
1,A20,control,0,3x,2,10,2.8693
1,A20,control,0,3x,3,10,2.4432
1,A20,control,0,3x,4,10,3.4793
1,A21,control,0,3x,1,10,3.412
1,A21,control,0,3x,2,10,2.3613
1,A21,control,0,3x,3,10,2.4403
1,A21,control,0,3x,4,10,2.5125
1,A22,control,0,3x,1,10,2.9825
1,A22,control,0,3x,2,10,3.1025
1,A22,control,0,3x,3,10,2.8728
1,A22,control,0,3x,4,10,2.701
1,A23,control,0,3x,1,10,
1,A23,control,0,3x,2,10,2.8847
1,A23,control,0,3x,3,10,2.9133
1,A23,control,0,3x,4,10,2.2426
1,A24,control,0,3x,1,10,3.4955
1,A24,control,0,3x,2,10,3.0529
1,A24,control,0,3x,3,10,2.6584
1,A24,control,0,3x,4,10,3.2
1,A25,control,0,3x,1,10,3.5302
1,A25,control,0,3x,2,10,2.9747
1,A25,control,0,3x,3,10,3.2145
1,A25,control,0,3x,4,10,3.2381
1,A26,control,0,3x,1,10,3.0188
1,A26,control,0,3x,2,10,2.8493
1,A26,control,0,3x,3,10,2.5851
1,A26,control,0,3x,4,10,2.12
1,A27,control,0,3x,1,10,2.6981
1,A27,control,0,3x,2,10,2.6058
1,A27,control,0,3x,3,10,2.9433
1,A27,control,0,3x,4,10,2.864
1,A28,control,0,3x,1,10,3.3571
1,A28,control,0,3x,2,10,2.8012
1,A28,control,0,3x,3,10,2.8939
1,A28,control,0,3x,4,10,2.565
1,A29,control,0,3x,1,10,3.2437
1,A29,control,0,3x,2,10,3.5421
1,A29,control,0,3x,3,10,1.9707
1,A29,control,0,3x,4,10,3.506
1,A30,control,0,3x,1,10,2.0218
1,A30,control,0,3x,2,10,2.1611
1,A30,control,0,3x,3,10,2.3108
1,A30,control,0,3x,4,10,1.9816
1,A31,control,0,3x,1,10,2.5712
1,A31,control,0,3x,2,10,2.3174
1,A31,control,0,3x,3,10,3.2256
1,A31,control,0,3x,4,10,2.8927
1,A32,control,0,3x,1,10,3.4768
1,A32,control,0,3x,2,10,2.5144
1,A32,control,0,3x,3,10,3.0131
1,A32,control,0,3x,4,10,3.2436
1,A33,control,0,3x,1,10,2.6166
1,A33,control,0,3x,2,10,2.3747
1,A33,control,0,3x,3,10,2.9338
1,A33,control,0,3x,4,10,2.1145
1,A34,control,0,3x,1,10,2.1554
1,A34,control,0,3x,2,10,3.3194
1,A34,control,0,3x,3,10,3.6635
1,A34,control,0,3x,4,10,2.1476
1,A35,control,0,3x,1,10,3.6758
1,A35,control,0,3x,2,10,2.9718
1,A35,control,0,3x,3,10,3.1884
1,A35,control,0,3x,4,10,2.9498
1,A36,control,0,3x,1,10,2.186
1,A36,control,0,3x,2,10,2.5544
1,A36,control,0,3x,3,10,2.4292
1,A36,control,0,3x,4,10,2.7176
1,A37,control,0,3x,1,10,3.2699
1,A37,control,0,3x,2,10,3.7457
1,A37,control,0,3x,3,10,3.1677
1,A37,control,0,3x,4,10,2.6948
1,A38,control,0,3x,1,10,2.9675
1,A38,control,0,3x,2,10,2.1871
1,A38,control,0,3x,3,10,2.5882
1,A38,control,0,3x,4,10,3.6935
1,A39,control,0,3x,1,10,2.8393
1,A39,control,0,3x,2,10,2.6762
1,A39,control,0,3x,3,10,3.2895
1,A39,control,0,3x,4,10,2.4798
1,A40,control,0,3x,1,10,2.2847
1,A40,control,0,3x,2,10,2.0031
1,A40,control,0,3x,3,10,2.2291
1,A40,control,0,3x,4,10,2.0354
1,A41,control,0,3x,1,10,2.5531
1,A41,control,0,3x,2,10,2.4097
1,A41,control,0,3x,3,10,1.9941
1,A41,control,0,3x,4,10,2.0048
1,A42,control,0,3x,1,10,2.7224
1,A42,control,0,3x,2,10,2.2988
1,A42,control,0,3x,3,10,2.5727
1,A42,control,0,3x,4,10,2.1187
1,A43,control,0,3x,1,10,2.7619
1,A43,control,0,3x,2,10,2.7671
1,A43,control,0,3x,3,10,3.6607
1,A43,control,0,3x,4,10,2.6745
1,A44,control,0,3x,1,10,2.7025
1,A44,control,0,3x,2,10,2.9498
1,A44,control,0,3x,3,10,3.1872
1,A44,control,0,3x,4,10,2.6128
1,A45,control,0,3x,1,10,2.931
1,A45,control,0,3x,2,10,3.1818
1,A45,control,0,3x,3,10,2.7015
1,A45,control,0,3x,4,10,2.564
1,A46,control,0,3x,1,10,2.1033
1,A46,control,0,3x,2,10,2.0911
1,A46,control,0,3x,3,10,2.4055
1,A46,control,0,3x,4,10,3.0177
1,A47,control,0,3x,1,10,1.8936
1,A47,control,0,3x,2,10,3.377
1,A47,control,0,3x,3,10,2.4609
1,A47,control,0,3x,4,10,2.3764
1,A48,control,0,3x,1,10,2.3642
1,A48,control,0,3x,2,10,2.1399
1,A48,control,0,3x,3,10,3.4495
1,A48,control,0,3x,4,10,2.4233
1,A49,control,0,3x,1,10,2.5872
1,A49,control,0,3x,2,10,3.0143
1,A49,control,0,3x,3,10,2.9077
1,A49,control,0,3x,4,10,1.9304
1,A50,control,0,3x,1,10,2.6631
1,A50,control,0,3x,2,10,2.0992
1,A50,control,0,3x,3,10,2.8255
1,A50,control,0,3x,4,10,2.4813
1,A51,control,0,3x,1,10,2.7081
1,A51,control,0,3x,2,10,2.473
1,A51,control,0,3x,3,10,1.8897
1,A51,control,0,3x,4,10,2.3583
1,A52,control,0,3x,1,10,2.3984
1,A52,control,0,3x,2,10,2.144
1,A52,control,0,3x,3,10,2.2356
1,A52,control,0,3x,4,10,2.4368
1,A53,control,0,3x,1,10,3.5403
1,A53,control,0,3x,2,10,2.8518
1,A53,control,0,3x,3,10,2.7887
1,A53,control,0,3x,4,10,2.8053
1,A54,control,0,3x,1,10,4.1385
1,A54,control,0,3x,2,10,2.952
1,A54,control,0,3x,3,10,2.9364
1,A54,control,0,3x,4,10,2.2805
1,A55,control,0,3x,1,10,4.9788
1,A55,control,0,3x,2,10,2.7666
1,A55,control,0,3x,3,10,3.1412
1,A55,control,0,3x,4,10,2.7146
1,A56,control,0,3x,1,10,1.638
1,A56,control,0,3x,2,10,2.7997
1,A56,control,0,3x,3,10,3.4812
1,A56,control,0,3x,4,10,3.3925
1,A57,control,0,3x,1,10,1.7243
1,A57,control,0,3x,2,10,1.7854
1,A57,control,0,3x,3,10,2.078
1,A57,control,0,3x,4,10,2.0076
1,A58,control,0,3x,1,10,2.5968
1,A58,control,0,3x,2,10,3.0662
1,A58,control,0,3x,3,10,2.2059
1,A58,control,0,3x,4,10,2.4527
1,A59,control,0,3x,1,10,2.2291
1,A59,control,0,3x,2,10,2.0453
1,A59,control,0,3x,3,10,2.0058
1,A59,control,0,3x,4,10,2.5694
1,A60,control,0,3x,1,10,2.6209
1,A60,control,0,3x,2,10,2.5837
1,A60,control,0,3x,3,10,2.3924
1,A60,control,0,3x,4,10,2.3351
1,A61,control,0,3x,1,10,2.9077
1,A61,control,0,3x,2,10,2.8205
1,A61,control,0,3x,3,10,3.1832
1,A61,control,0,3x,4,10,2.5422
1,A62,control,0,3x,1,10,2.0658
1,A62,control,0,3x,2,10,2.2669
1,A62,control,0,3x,3,10,2.3506
1,A62,control,0,3x,4,10,3.0153
1,A63,control,0,3x,1,10,3.4482
1,A63,control,0,3x,2,10,2.5574
1,A63,control,0,3x,3,10,3.3709
1,A63,control,0,3x,4,10,3.0908
1,A64,control,0,3x,1,10,2.5793
1,A64,control,0,3x,2,10,2.6495
1,A64,control,0,3x,3,10,2.482
1,A64,control,0,3x,4,10,2.2817
1,A65,control,0,3x,1,10,3.6144
1,A65,control,0,3x,2,10,2.526
1,A65,control,0,3x,3,10,2.6207
1,A65,control,0,3x,4,10,2.7781
1,A66,control,0,3x,1,10,3.0586
1,A66,control,0,3x,2,10,3.7965
1,A66,control,0,3x,3,10,2.848
1,A66,control,0,3x,4,10,2.884
1,A67,control,0,3x,1,10,2.9528
1,A67,control,0,3x,2,10,3.0736
1,A67,control,0,3x,3,10,3.5715
1,A67,control,0,3x,4,10,2.3882
1,A68,control,0,3x,1,10,1.8766
1,A68,control,0,3x,2,10,2.9924
1,A68,control,0,3x,3,10,3.1053
1,A68,control,0,3x,4,10,3.114
1,A69,control,0,3x,1,10,2.364
1,A69,control,0,3x,2,10,2.2321
1,A69,control,0,3x,3,10,2.5944
1,A69,control,0,3x,4,10,3.9403
1,A70,control,0,3x,1,10,3.2537
1,A70,control,0,3x,2,10,2.777
1,A70,control,0,3x,3,10,2.9113
1,A70,control,0,3x,4,10,3.4239
1,A72,control,0,3x,1,10,2.2602
1,A72,control,0,3x,2,10,2.8841
1,A72,control,0,3x,3,10,2.0136
1,A72,control,0,3x,4,10,2.6182
1,A73,control,0,3x,1,10,1.999
1,A73,control,0,3x,2,10,1.9877
1,A73,control,0,3x,3,10,2.1084
1,A73,control,0,3x,4,10,2.6944
1,A74,control,0,3x,1,10,2.57
1,A74,control,0,3x,2,10,3.1657
1,A74,control,0,3x,3,10,2.813
1,A74,control,0,3x,4,10,3.1617
1,A75,control,0,3x,1,10,2.2854
1,A75,control,0,3x,2,10,2.2945
1,A75,control,0,3x,3,10,2.3266
1,A75,control,0,3x,4,10,2.696
1,A76,control,0,3x,1,10,2.5724
1,A76,control,0,3x,2,10,2.7293
1,A76,control,0,3x,3,10,2.5661
1,A76,control,0,3x,4,10,2.3387
1,A77,control,0,3x,1,10,2.5807
1,A77,control,0,3x,2,10,2.2145
1,A77,control,0,3x,3,10,2.327
1,A77,control,0,3x,4,10,2.9127
1,A78,control,0,3x,1,10,2.1087
1,A78,control,0,3x,2,10,3.5481
1,A78,control,0,3x,3,10,2.6692
1,A78,control,0,3x,4,10,2.3273
1,A79,control,0,3x,1,10,1.5373
1,A79,control,0,3x,2,10,2.7204
1,A79,control,0,3x,3,10,2.3644
1,A79,control,0,3x,4,10,3.7743
1,A80,control,0,3x,1,10,2.5669
1,A80,control,0,3x,2,10,2.203
1,A80,control,0,3x,3,10,2.2533
1,A80,control,0,3x,4,10,2.4109
1,A81,control,0,3x,1,10,2.9878
1,A81,control,0,3x,2,10,2.5923
1,A81,control,0,3x,3,10,3.1432
1,A81,control,0,3x,4,10,1.778
1,A82,control,0,3x,1,10,1.7619
1,A82,control,0,3x,2,10,2.6183
1,A82,control,0,3x,3,10,2.7875
1,A82,control,0,3x,4,10,3.4103
1,A83,control,0,3x,1,10,2.2831
1,A83,control,0,3x,2,10,2.5337
1,A83,control,0,3x,3,10,2.3929
1,A83,control,0,3x,4,10,2.9717
1,A84,control,0,3x,1,10,2.506
1,A84,control,0,3x,2,10,2.9508
1,A84,control,0,3x,3,10,3.0277
1,A84,control,0,3x,4,10,4.1432
1,A85,control,0,3x,1,10,3.1903
1,A85,control,0,3x,2,10,3.0022
1,A85,control,0,3x,3,10,3.5967
1,A85,control,0,3x,4,10,2.6152
1,A86,control,0,3x,1,10,2.3282
1,A86,control,0,3x,2,10,1.9382
1,A86,control,0,3x,3,10,3.0035
1,A86,control,0,3x,4,10,2.8805
1,A87,control,0,3x,1,10,2.2534
1,A87,control,0,3x,2,10,2.4101
1,A87,control,0,3x,3,10,1.6581
1,A87,control,0,3x,4,10,1.849
1,A88,control,0,3x,1,10,3.2479
1,A88,control,0,3x,2,10,3.3568
1,A88,control,0,3x,3,10,3.234
1,A88,control,0,3x,4,10,2.5432
1,A89,control,0,3x,1,10,3.3012
1,A89,control,0,3x,2,10,4.1024
1,A89,control,0,3x,3,10,3.0847
1,A89,control,0,3x,4,10,2.365
1,A90,control,0,3x,1,10,3.5287
1,A90,control,0,3x,2,10,2.8016
1,A90,control,0,3x,3,10,3.1053
1,A90,control,0,3x,4,10,3.0825
2,A1,control,0,3x,1,10,3.9322
2,A1,control,0,3x,2,10,4.13
2,A1,control,0,3x,3,10,3.0243
2,A1,control,0,3x,4,10,4.5788
2,A2,control,0,3x,1,10,2.6425
2,A2,control,0,3x,2,10,2.3365
2,A2,control,0,3x,3,10,5.6186
2,A2,control,0,3x,4,10,1.182
2,A3,control,0,3x,1,10,2.7393
2,A3,control,0,3x,2,10,3.137
2,A3,control,0,3x,3,10,3.0023
2,A3,control,0,3x,4,10,2.6712
2,A5,control,0,3x,1,10,4.4975
2,A5,control,0,3x,2,10,5.1988
2,A5,control,0,3x,3,10,1.1646
2,A5,control,0,3x,4,10,6.5872
2,A6,control,0,3x,1,10,4.7726
2,A6,control,0,3x,2,10,3.0032
2,A6,control,0,3x,3,10,3.5038
2,A6,control,0,3x,4,10,5.0822
2,A7,control,0,3x,1,10,5.0591
2,A7,control,0,3x,2,10,2.6426
2,A7,control,0,3x,3,10,1.352
2,A7,control,0,3x,4,10,4.4208
2,A8,control,0,3x,1,10,2.3637
2,A8,control,0,3x,2,10,4.2523
2,A8,control,0,3x,3,10,1.4669
2,A8,control,0,3x,4,10,1.935
2,A9,control,0,3x,1,10,6.1083
2,A9,control,0,3x,2,10,3.1888
2,A9,control,0,3x,3,10,5.5645
2,A9,control,0,3x,4,10,2.7907
2,A10,control,0,3x,1,10,4.1896
2,A10,control,0,3x,2,10,2.2098
2,A10,control,0,3x,3,10,4.7392
2,A10,control,0,3x,4,10,1.2325
2,A11,control,0,3x,1,10,3.3018
2,A11,control,0,3x,2,10,4.7037
2,A11,control,0,3x,3,10,2.9977
2,A11,control,0,3x,4,10,4.2721
2,A12,control,0,3x,1,10,4.5128
2,A12,control,0,3x,2,10,6.0036
2,A12,control,0,3x,3,10,3.38
2,A12,control,0,3x,4,10,6.1103
2,A13,control,0,3x,1,10,3.4783
2,A13,control,0,3x,2,10,4.8848
2,A13,control,0,3x,3,10,5.3094
2,A13,control,0,3x,4,10,
2,A14,control,0,3x,1,10,8.4396
2,A14,control,0,3x,2,10,5.6977
2,A14,control,0,3x,3,10,3.6924
2,A14,control,0,3x,4,10,5.7058
2,A15,control,0,3x,1,10,6.2643
2,A15,control,0,3x,2,10,5.849
2,A15,control,0,3x,3,10,2.0803
2,A15,control,0,3x,4,10,6.3595
2,A16,control,0,3x,1,10,1.1029
2,A16,control,0,3x,2,10,5.3147
2,A16,control,0,3x,3,10,2.9655
2,A16,control,0,3x,4,10,6.1471
2,A17,control,0,3x,1,10,3.5435
2,A17,control,0,3x,2,10,5.1865
2,A17,control,0,3x,3,10,5.642
2,A17,control,0,3x,4,10,5.5476
2,A18,control,0,3x,1,10,2.5134
2,A18,control,0,3x,2,10,3.8582
2,A18,control,0,3x,3,10,4.6442
2,A18,control,0,3x,4,10,2.0959
2,A19,control,0,3x,1,10,4.2231
2,A19,control,0,3x,2,10,4.8021
2,A19,control,0,3x,3,10,5.6693
2,A19,control,0,3x,4,10,4.7503
2,A20,control,0,3x,1,10,1.5189
2,A20,control,0,3x,2,10,5.4047
2,A20,control,0,3x,3,10,2.5484
2,A20,control,0,3x,4,10,3.8541
2,A21,control,0,3x,1,10,3.6449
2,A21,control,0,3x,2,10,4.5177
2,A21,control,0,3x,3,10,6.0264
2,A21,control,0,3x,4,10,2.4021
2,A22,control,0,3x,1,10,3.6271
2,A22,control,0,3x,2,10,6.625
2,A22,control,0,3x,3,10,5.614
2,A22,control,0,3x,4,10,6.3164
2,A23,control,0,3x,1,10,4.969
2,A23,control,0,3x,2,10,4.0226
2,A23,control,0,3x,3,10,5.0956
2,A23,control,0,3x,4,10,5.8429
2,A24,control,0,3x,1,10,3.4875
2,A24,control,0,3x,2,10,4.6087
2,A24,control,0,3x,3,10,5.7002
2,A24,control,0,3x,4,10,5.8717
2,A25,control,0,3x,1,10,5.4809
2,A25,control,0,3x,2,10,4.1115
2,A25,control,0,3x,3,10,2.7116
2,A25,control,0,3x,4,10,1.7804
2,A26,control,0,3x,1,10,4.163
2,A26,control,0,3x,2,10,4.2967
2,A26,control,0,3x,3,10,4.6972
2,A26,control,0,3x,4,10,3.2573
2,A27,control,0,3x,1,10,3.8357
2,A27,control,0,3x,2,10,3.515
2,A27,control,0,3x,3,10,1.3996
2,A27,control,0,3x,4,10,2.3258
2,A28,control,0,3x,1,10,4.8645
2,A28,control,0,3x,2,10,6.3105
2,A28,control,0,3x,3,10,0.7572
2,A28,control,0,3x,4,10,3.4034
2,A29,control,0,3x,1,10,1.687
2,A29,control,0,3x,2,10,1.5046
2,A29,control,0,3x,3,10,1.0909
2,A29,control,0,3x,4,10,3.5004
2,A30,control,0,3x,1,10,4.8041
2,A30,control,0,3x,2,10,5.0343
2,A30,control,0,3x,3,10,4.1789
2,A30,control,0,3x,4,10,4.5192
2,A31,control,0,3x,1,10,2.9612
2,A31,control,0,3x,2,10,5.9193
2,A31,control,0,3x,3,10,5.4954
2,A31,control,0,3x,4,10,5.9689
2,A32,control,0,3x,1,10,4.5943
2,A32,control,0,3x,2,10,3.7814
2,A32,control,0,3x,3,10,6.4817
2,A32,control,0,3x,4,10,0.6683
2,A33,control,0,3x,1,10,4.7935
2,A33,control,0,3x,2,10,5.6678
2,A33,control,0,3x,3,10,2.0532
2,A33,control,0,3x,4,10,2.9957
2,A34,control,0,3x,1,10,4.6132
2,A34,control,0,3x,2,10,7.1428
2,A34,control,0,3x,3,10,8.3545
2,A34,control,0,3x,4,10,4.7116
2,A35,control,0,3x,1,10,4.4724
2,A35,control,0,3x,2,10,
2,A35,control,0,3x,3,10,
2,A35,control,0,3x,4,10,5.1229
2,A36,control,0,3x,1,10,5.3902
2,A36,control,0,3x,2,10,4.097
2,A36,control,0,3x,3,10,5.7889
2,A36,control,0,3x,4,10,4.2533
2,A37,control,0,3x,1,10,5.2756
2,A37,control,0,3x,2,10,4.8649
2,A37,control,0,3x,3,10,4.8906
2,A37,control,0,3x,4,10,6.2161
2,A38,control,0,3x,1,10,5.6872
2,A38,control,0,3x,2,10,5.6988
2,A38,control,0,3x,3,10,4.7912
2,A38,control,0,3x,4,10,4.6319
2,A39,control,0,3x,1,10,6.1157
2,A39,control,0,3x,2,10,3.9256
2,A39,control,0,3x,3,10,3.3345
2,A39,control,0,3x,4,10,2.3499
2,A40,control,0,3x,1,10,4.0721
2,A40,control,0,3x,2,10,3.9024
2,A40,control,0,3x,3,10,3.3754
2,A40,control,0,3x,4,,
2,A41,control,0,3x,1,10,4.4748
2,A41,control,0,3x,2,10,5.1416
2,A41,control,0,3x,3,10,4.8805
2,A41,control,0,3x,4,10,5.8856
2,A42,control,0,3x,1,10,5.0861
2,A42,control,0,3x,2,10,3.9917
2,A42,control,0,3x,3,10,3.8894
2,A42,control,0,3x,4,10,3.9231
2,A43,control,0,3x,1,10,4.0316
2,A43,control,0,3x,2,10,3.0829
2,A43,control,0,3x,3,10,4.0697
2,A43,control,0,3x,4,10,6.1907
2,A44,control,0,3x,1,10,6.5445
2,A44,control,0,3x,2,10,6.2005
2,A44,control,0,3x,3,10,6.9497
2,A44,control,0,3x,4,10,3.9064
2,A45,control,0,3x,1,10,3.6215
2,A45,control,0,3x,2,10,3.7388
2,A45,control,0,3x,3,10,4.6374
2,A45,control,0,3x,4,10,2.4715
2,A46,control,0,3x,1,10,3.0951
2,A46,control,0,3x,2,10,5.5882
2,A46,control,0,3x,3,10,3.8481
2,A46,control,0,3x,4,10,4.472
2,A47,control,0,3x,1,10,3.2575
2,A47,control,0,3x,2,10,2.0714
2,A47,control,0,3x,3,10,4.6877
2,A47,control,0,3x,4,10,0.3948
2,A48,control,0,3x,1,10,4.1199
2,A48,control,0,3x,2,10,5.7931
2,A48,control,0,3x,3,10,4.5763
2,A48,control,0,3x,4,10,5.146
2,A49,control,0,3x,1,10,2.8443
2,A49,control,0,3x,2,10,2.8646
2,A49,control,0,3x,3,10,2.7576
2,A49,control,0,3x,4,10,2.8173
2,A50,control,0,3x,1,10,3.6606
2,A50,control,0,3x,2,10,7.4904
2,A50,control,0,3x,3,10,5.5368
2,A50,control,0,3x,4,10,0.5774
2,A51,control,0,3x,1,10,4.0276
2,A51,control,0,3x,2,10,4.4243
2,A51,control,0,3x,3,10,3.5849
2,A51,control,0,3x,4,10,4.0419
2,A52,control,0,3x,1,10,2.7809
2,A52,control,0,3x,2,10,3.0546
2,A52,control,0,3x,3,10,4.5429
2,A52,control,0,3x,4,10,4.1416
2,A53,control,0,3x,1,10,5.3328
2,A53,control,0,3x,2,10,5.6461
2,A53,control,0,3x,3,10,5.1559
2,A53,control,0,3x,4,10,5.3307
2,A54,control,0,3x,1,10,2.952
2,A54,control,0,3x,2,10,3.5323
2,A54,control,0,3x,3,10,4.7312
2,A54,control,0,3x,4,10,4.532
2,A55,control,0,3x,1,10,4.8681
2,A55,control,0,3x,2,10,6.47
2,A55,control,0,3x,3,10,4.7513
2,A55,control,0,3x,4,10,4.7196
2,A56,control,0,3x,1,10,2.1363
2,A56,control,0,3x,2,10,5.8294
2,A56,control,0,3x,3,10,5.0136
2,A56,control,0,3x,4,10,3.4608
2,A57,control,0,3x,1,10,6.5044
2,A57,control,0,3x,2,10,4.4413
2,A57,control,0,3x,3,10,3.7317
2,A57,control,0,3x,4,10,6.6985
2,A58,control,0,3x,1,10,4.2354
2,A58,control,0,3x,2,10,4.6632
2,A58,control,0,3x,3,10,7.0425
2,A58,control,0,3x,4,10,5.1198
2,A59,control,0,3x,1,10,6.4042
2,A59,control,0,3x,2,10,6.496
2,A59,control,0,3x,3,10,0.6788
2,A59,control,0,3x,4,10,4.4271
2,A60,control,0,3x,1,10,4.8758
2,A60,control,0,3x,2,10,3.4189
2,A60,control,0,3x,3,10,3.924
2,A60,control,0,3x,4,10,3.5485
2,A61,control,0,3x,1,10,1.0178
2,A61,control,0,3x,2,10,3.6502
2,A61,control,0,3x,3,10,0.1038
2,A61,control,0,3x,4,10,1.8791
2,A62,control,0,3x,1,10,5.5327
2,A62,control,0,3x,2,10,6.4681
2,A62,control,0,3x,3,10,4.5913
2,A62,control,0,3x,4,10,5.2333
2,A63,control,0,3x,1,10,4.565
2,A63,control,0,3x,2,10,5.1759
2,A63,control,0,3x,3,10,6.2328
2,A63,control,0,3x,4,10,3.4559
2,A64,control,0,3x,1,10,2.3376
2,A64,control,0,3x,2,10,4.7136
2,A64,control,0,3x,3,10,2.3314
2,A64,control,0,3x,4,10,3.3898
2,A65,control,0,3x,1,10,6.2231
2,A65,control,0,3x,2,10,6.8764
2,A65,control,0,3x,3,10,3.975
2,A65,control,0,3x,4,10,5.4468
2,A66,control,0,3x,1,10,4.1335
2,A66,control,0,3x,2,10,2.0757
2,A66,control,0,3x,3,10,3.6989
2,A66,control,0,3x,4,10,1.6945
2,A67,control,0,3x,1,10,3.7264
2,A67,control,0,3x,2,10,1.1939
2,A67,control,0,3x,3,10,6.6637
2,A67,control,0,3x,4,10,5.1995
2,A68,control,0,3x,1,10,2.9691
2,A68,control,0,3x,2,10,3.7364
2,A68,control,0,3x,3,10,7.5723
2,A68,control,0,3x,4,10,5.5675
2,A69,control,0,3x,1,10,6.9018
2,A69,control,0,3x,2,10,3.9114
2,A69,control,0,3x,3,10,4.9849
2,A69,control,0,3x,4,10,3.8401
2,A70,control,0,3x,1,10,6.0461
2,A70,control,0,3x,2,10,3.8673
2,A70,control,0,3x,3,10,3.3325
2,A70,control,0,3x,4,10,3.4324
2,A73,control,0,3x,1,10,4.6941
2,A73,control,0,3x,2,10,4.5981
2,A73,control,0,3x,3,10,2.8815
2,A73,control,0,3x,4,10,4.5581
2,A74,control,0,3x,1,10,6.4746
2,A74,control,0,3x,2,10,2.8878
2,A74,control,0,3x,3,10,4.7166
2,A74,control,0,3x,4,10,5.2292
2,A75,control,0,3x,1,10,4.4289
2,A75,control,0,3x,2,10,6.0929
2,A75,control,0,3x,3,10,3.1372
2,A75,control,0,3x,4,10,5.9869
2,A76,control,0,3x,1,10,1.7554
2,A76,control,0,3x,2,10,4.3681
2,A76,control,0,3x,3,10,2.8325
2,A76,control,0,3x,4,10,6.1646
2,A77,control,0,3x,1,10,6.2388
2,A77,control,0,3x,2,10,5.3212
2,A77,control,0,3x,3,10,4.0848
2,A77,control,0,3x,4,10,7.334
2,A78,control,0,3x,1,10,4.4209
2,A78,control,0,3x,2,10,6.6573
2,A78,control,0,3x,3,10,6.1971
2,A78,control,0,3x,4,10,3.9064
2,A79,control,0,3x,1,10,7.1328
2,A79,control,0,3x,2,10,6.2852
2,A79,control,0,3x,3,10,5.3742
2,A79,control,0,3x,4,10,6.8225
2,A80,control,0,3x,1,10,5.4611
2,A80,control,0,3x,2,10,1.7295
2,A80,control,0,3x,3,10,5.0883
2,A80,control,0,3x,4,10,2.5914
2,A81,control,0,3x,1,10,3.5924
2,A81,control,0,3x,2,10,4.8521
2,A81,control,0,3x,3,10,6.8618
2,A81,control,0,3x,4,10,3.8971
2,A82,control,0,3x,1,10,4.4107
2,A82,control,0,3x,2,10,3.3753
2,A82,control,0,3x,3,10,3.2264
2,A82,control,0,3x,4,10,3.03
2,A83,control,0,3x,1,10,6.008
2,A83,control,0,3x,2,10,4.7383
2,A83,control,0,3x,3,10,5.4983
2,A83,control,0,3x,4,10,4.5319
2,A84,control,0,3x,1,10,4.2441
2,A84,control,0,3x,2,10,5.789
2,A84,control,0,3x,3,10,5.0734
2,A84,control,0,3x,4,10,3.6283
2,A85,control,0,3x,1,10,3.926
2,A85,control,0,3x,2,10,4.1785
2,A85,control,0,3x,3,10,4.0352
2,A85,control,0,3x,4,10,1.7796
2,A86,control,0,3x,1,10,4.8827
2,A86,control,0,3x,2,10,4.5475
2,A86,control,0,3x,3,10,3.7525
2,A86,control,0,3x,4,10,3.3124
2,A87,control,0,3x,1,10,3.9441
2,A87,control,0,3x,2,10,4.5135
2,A87,control,0,3x,3,10,3.9816
2,A87,control,0,3x,4,10,6.2647
2,A88,control,0,3x,1,10,4.785
2,A88,control,0,3x,2,10,5.7231
2,A88,control,0,3x,3,10,3.1276
2,A88,control,0,3x,4,10,6.0352
2,A89,control,0,3x,1,10,3.7309
2,A89,control,0,3x,2,10,4.4928
2,A89,control,0,3x,3,10,8.0965
2,A89,control,0,3x,4,10,3.3501
2,A90,control,0,3x,1,10,5.3737
2,A90,control,0,3x,2,10,5.1588
2,A90,control,0,3x,3,10,8.1247
2,A90,control,0,3x,4,10,5.5624
1,A1,control,0,1x,1,10,6.8267
1,A1,control,0,1x,2,10,4.9925
1,A1,control,0,1x,3,10,3.9608
1,A1,control,0,1x,4,10,4.9595
1,A1,imazethapyr,1,1x,1,9,4.642
1,A1,imazethapyr,1,1x,2,9,4.8529
1,A1,imazethapyr,1,1x,3,9,4.5269
1,A1,imazethapyr,1,1x,4,9,3.4713
1,A1,imazethapyr,1,1x,5,9,4.4087
1,A1,imazethapyr,1,1x,6,9,2.9463
1,A1,imazethapyr,1,1x,7,9,5.8113
1,A1,imazethapyr,1,1x,8,9,4.3004
1,A1,imazethapyr,1,3x,1,9,2.9569
1,A1,imazethapyr,1,3x,2,2,0.0721
1,A1,imazethapyr,1,3x,3,9,4.2076
1,A1,imazethapyr,1,3x,4,7,1.4238
1,A1,imazethapyr,1,3x,5,9,4.2544
1,A1,imazethapyr,1,3x,6,9,4.6668
1,A1,imazethapyr,1,3x,7,8,2.7383
1,A1,imazethapyr,1,3x,8,8,2.4707
1,A2,control,0,1x,1,10,0.146
1,A2,control,0,1x,2,10,4.2283
1,A2,control,0,1x,3,10,5.8316
1,A2,control,0,1x,4,10,5.0496
1,A2,imazethapyr,1,1x,1,9,3.9979
1,A2,imazethapyr,1,1x,2,9,3.1022
1,A2,imazethapyr,1,1x,3,9,3.2422
1,A2,imazethapyr,1,1x,4,9,4.8219
1,A2,imazethapyr,1,1x,5,9,4.1572
1,A2,imazethapyr,1,1x,6,9,3.5995
1,A2,imazethapyr,1,1x,7,9,6.8729
