pop,herb,rate,rep,ve,surv,County,Corn_Soy,Tillage,Manure,ima_R,gly_R,atra_R,SOA_2,SOA_9,SOA_5
A36,atrazine,1x,2,1,0,Calumet,yes,yes,no,,,no,,,no
A36,atrazine,1x,3,1,0,Calumet,yes,yes,no,,,no,,,no
A36,atrazine,1x,4,1,0,Calumet,yes,yes,no,,,no,,,no
A36,atrazine,1x,5,9,1,Calumet,yes,yes,no,,,yes,,,no
A36,atrazine,1x,6,8,1,Calumet,yes,yes,no,,,yes,,,no
A36,atrazine,1x,7,1,0,Calumet,yes,yes,no,,,no,,,no
A36,atrazine,1x,8,1,0,Calumet,yes,yes,no,,,no,,,no
A37,atrazine,1x,1,1,0,Columbia,yes,no,no,,,no,,,no
A37,atrazine,1x,2,1,0,Columbia,yes,no,no,,,no,,,no
A37,atrazine,1x,3,1,0,Columbia,yes,no,no,,,no,,,no
A37,atrazine,1x,4,1,0,Columbia,yes,no,no,,,no,,,no
A37,atrazine,1x,5,1,0,Columbia,yes,no,no,,,no,,,no
A37,atrazine,1x,6,1,0,Columbia,yes,no,no,,,no,,,no
A37,atrazine,1x,7,1,0,Columbia,yes,no,no,,,no,,,no
A37,atrazine,1x,8,1,0,Columbia,yes,no,no,,,no,,,no
A38,atrazine,1x,1,1,0,Sheboygan,yes,yes,no,,,no,,,no
A38,atrazine,1x,2,1,0,Sheboygan,yes,yes,no,,,no,,,no
A38,atrazine,1x,3,1,0,Sheboygan,yes,yes,no,,,no,,,no
A38,atrazine,1x,4,1,0,Sheboygan,yes,yes,no,,,no,,,no
A38,atrazine,1x,5,1,0,Sheboygan,yes,yes,no,,,no,,,no
A38,atrazine,1x,6,1,0,Sheboygan,yes,yes,no,,,no,,,no
A38,atrazine,1x,7,1,0,Sheboygan,yes,yes,no,,,no,,,no
A38,atrazine,1x,8,1,0,Sheboygan,yes,yes,no,,,no,,,no
A39,atrazine,1x,1,1,0,Sheboygan,yes,no,no,,,no,,,no
A39,atrazine,1x,2,1,0,Sheboygan,yes,no,no,,,no,,,no
A39,atrazine,1x,3,1,0,Sheboygan,yes,no,no,,,no,,,no
A39,atrazine,1x,4,8,1,Sheboygan,yes,no,no,,,yes,,,no
A39,atrazine,1x,5,1,0,Sheboygan,yes,no,no,,,no,,,no
A39,atrazine,1x,6,1,0,Sheboygan,yes,no,no,,,no,,,no
A39,atrazine,1x,7,1,0,Sheboygan,yes,no,no,,,no,,,no
A39,atrazine,1x,8,1,0,Sheboygan,yes,no,no,,,no,,,no
A40,atrazine,1x,1,1,0,Rock,yes,yes,no,,,no,,,no
A40,atrazine,1x,2,1,0,Rock,yes,yes,no,,,no,,,no
A40,atrazine,1x,3,1,0,Rock,yes,yes,no,,,no,,,no
A40,atrazine,1x,4,1,0,Rock,yes,yes,no,,,no,,,no
A40,atrazine,1x,5,1,0,Rock,yes,yes,no,,,no,,,no
A40,atrazine,1x,6,1,0,Rock,yes,yes,no,,,no,,,no
A40,atrazine,1x,7,1,0,Rock,yes,yes,no,,,no,,,no
A40,atrazine,1x,8,1,0,Rock,yes,yes,no,,,no,,,no
A41,atrazine,1x,1,1,0,Brown,yes,yes,no,,,no,,,no
A41,atrazine,1x,2,1,0,Brown,yes,yes,no,,,no,,,no
A41,atrazine,1x,3,1,0,Brown,yes,yes,no,,,no,,,no
A41,atrazine,1x,4,1,0,Brown,yes,yes,no,,,no,,,no
A41,atrazine,1x,5,1,0,Brown,yes,yes,no,,,no,,,no
A41,atrazine,1x,6,7,1,Brown,yes,yes,no,,,yes,,,no
A41,atrazine,1x,7,1,0,Brown,yes,yes,no,,,no,,,no
A41,atrazine,1x,8,1,0,Brown,yes,yes,no,,,no,,,no
A43,atrazine,1x,1,1,0,Green,yes,yes,no,,,no,,,no
A43,atrazine,1x,2,1,0,Green,yes,yes,no,,,no,,,no
A43,atrazine,1x,3,1,0,Green,yes,yes,no,,,no,,,no
A43,atrazine,1x,4,1,0,Green,yes,yes,no,,,no,,,no
A43,atrazine,1x,5,1,0,Green,yes,yes,no,,,no,,,no
A43,atrazine,1x,6,1,0,Green,yes,yes,no,,,no,,,no
A43,atrazine,1x,7,7,1,Green,yes,yes,no,,,yes,,,no
A43,atrazine,1x,8,1,0,Green,yes,yes,no,,,no,,,no
A44,atrazine,1x,1,1,0,Rock,yes,yes,no,,,no,,,no
A44,atrazine,1x,2,1,0,Rock,yes,yes,no,,,no,,,no
A44,atrazine,1x,3,1,0,Rock,yes,yes,no,,,no,,,no
A44,atrazine,1x,4,1,0,Rock,yes,yes,no,,,no,,,no
A44,atrazine,1x,5,1,0,Rock,yes,yes,no,,,no,,,no
A44,atrazine,1x,6,8,1,Rock,yes,yes,no,,,yes,,,no
A44,atrazine,1x,7,1,0,Rock,yes,yes,no,,,no,,,no
A44,atrazine,1x,8,1,0,Rock,yes,yes,no,,,no,,,no
A45,atrazine,1x,1,1,0,Green,yes,yes,no,,,no,,,no
A45,atrazine,1x,2,1,0,Green,yes,yes,no,,,no,,,no
A45,atrazine,1x,3,8,1,Green,yes,yes,no,,,yes,,,no
A45,atrazine,1x,4,5,1,Green,yes,yes,no,,,yes,,,no
A45,atrazine,1x,5,1,0,Green,yes,yes,no,,,no,,,no
A45,atrazine,1x,6,7,1,Green,yes,yes,no,,,yes,,,no
A45,atrazine,1x,7,1,0,Green,yes,yes,no,,,no,,,no
A45,atrazine,1x,8,8,1,Green,yes,yes,no,,,yes,,,no
A47,atrazine,1x,1,1,0,Green,yes,no,no,,,no,,,no
A47,atrazine,1x,2,1,0,Green,yes,no,no,,,no,,,no
A47,atrazine,1x,3,1,0,Green,yes,no,no,,,no,,,no
A47,atrazine,1x,4,1,0,Green,yes,no,no,,,no,,,no
A47,atrazine,1x,5,1,0,Green,yes,no,no,,,no,,,no
A51,atrazine,1x,1,1,0,Dane,yes,yes,no,,,no,,,no
A51,atrazine,1x,2,1,0,Dane,yes,yes,no,,,no,,,no
A51,atrazine,1x,3,1,0,Dane,yes,yes,no,,,no,,,no
A51,atrazine,1x,4,1,0,Dane,yes,yes,no,,,no,,,no
A51,atrazine,1x,5,1,0,Dane,yes,yes,no,,,no,,,no
A51,atrazine,1x,6,1,0,Dane,yes,yes,no,,,no,,,no
A51,atrazine,1x,7,1,0,Dane,yes,yes,no,,,no,,,no
A51,atrazine,1x,8,1,0,Dane,yes,yes,no,,,no,,,no
A52,atrazine,1x,1,1,0,Green,yes,yes,no,,,no,,,no
A52,atrazine,1x,2,1,0,Green,yes,yes,no,,,no,,,no
A52,atrazine,1x,3,1,0,Green,yes,yes,no,,,no,,,no
A52,atrazine,1x,4,1,0,Green,yes,yes,no,,,no,,,no
A52,atrazine,1x,5,1,0,Green,yes,yes,no,,,no,,,no
A52,atrazine,1x,6,1,0,Green,yes,yes,no,,,no,,,no
A52,atrazine,1x,7,1,0,Green,yes,yes,no,,,no,,,no
A52,atrazine,1x,8,1,0,Green,yes,yes,no,,,no,,,no
A53,atrazine,1x,1,1,0,Rock,yes,yes,yes,,,no,,,no
A53,atrazine,1x,2,8,1,Rock,yes,yes,yes,,,yes,,,no
A53,atrazine,1x,3,1,0,Rock,yes,yes,yes,,,no,,,no
A53,atrazine,1x,4,1,0,Rock,yes,yes,yes,,,no,,,no
A53,atrazine,1x,5,8,1,Rock,yes,yes,yes,,,yes,,,no
A53,atrazine,1x,6,1,0,Rock,yes,yes,yes,,,no,,,no
A53,atrazine,1x,7,1,0,Rock,yes,yes,yes,,,no,,,no
A53,atrazine,1x,8,1,0,Rock,yes,yes,yes,,,no,,,no
A54,atrazine,1x,1,7,1,Rock,yes,no,no,,,yes,,,no
A54,atrazine,1x,2,1,0,Rock,yes,no,no,,,no,,,no
A54,atrazine,1x,3,1,0,Rock,yes,no,no,,,no,,,no
A54,atrazine,1x,4,1,0,Rock,yes,no,no,,,no,,,no
A54,atrazine,1x,5,1,0,Rock,yes,no,no,,,no,,,no
A54,atrazine,1x,6,8,1,Rock,yes,no,no,,,yes,,,no
A54,atrazine,1x,7,1,0,Rock,yes,no,no,,,no,,,no
A54,atrazine,1x,8,1,0,Rock,yes,no,no,,,no,,,no
A55,atrazine,1x,1,1,0,Rock,yes,yes,no,,,no,,,no
A55,atrazine,1x,2,2,0,Rock,yes,yes,no,,,no,,,no
A55,atrazine,1x,3,1,0,Rock,yes,yes,no,,,no,,,no
A55,atrazine,1x,4,1,0,Rock,yes,yes,no,,,no,,,no
A55,atrazine,1x,5,1,0,Rock,yes,yes,no,,,no,,,no
A55,atrazine,1x,6,1,0,Rock,yes,yes,no,,,no,,,no
A55,atrazine,1x,7,7,1,Rock,yes,yes,no,,,yes,,,no
A55,atrazine,1x,8,1,0,Rock,yes,yes,no,,,no,,,no
A56,atrazine,1x,1,1,0,Rock,yes,no,no,,,no,,,no
A56,atrazine,1x,2,1,0,Rock,yes,no,no,,,no,,,no
A56,atrazine,1x,3,1,0,Rock,yes,no,no,,,no,,,no
A56,atrazine,1x,4,1,0,Rock,yes,no,no,,,no,,,no
A56,atrazine,1x,5,1,0,Rock,yes,no,no,,,no,,,no
A56,atrazine,1x,6,7,1,Rock,yes,no,no,,,yes,,,no
A56,atrazine,1x,7,1,0,Rock,yes,no,no,,,no,,,no
A56,atrazine,1x,8,1,0,Rock,yes,no,no,,,no,,,no
A57,atrazine,1x,1,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,2,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,3,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,4,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,5,1,0,Rock,yes,yes,no,,,no,,,no
A57,atrazine,1x,6,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,1,2,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,2,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,3,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,4,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,5,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,6,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,7,1,0,Rock,yes,yes,no,,,no,,,no
A58,atrazine,1x,8,1,0,Rock,yes,yes,no,,,no,,,no
A61,atrazine,1x,1,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,2,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,3,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,4,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,5,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,6,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,7,1,0,Green,yes,no,no,,,no,,,no
A61,atrazine,1x,8,1,0,Green,yes,no,no,,,no,,,no
A62,atrazine,1x,1,1,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,2,1,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,3,1,0,Rock,yes,no,no,,,no,,,no
A62,atrazine,1x,4,1,0,Rock,yes,no,no,,,no,,,no
A63,atrazine,1x,1,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,2,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,3,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,4,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,5,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,6,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,7,1,0,Green,yes,yes,no,,,no,,,no
A63,atrazine,1x,8,1,0,Green,yes,yes,no,,,no,,,no
A64,atrazine,1x,1,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,2,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,3,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,4,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,5,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,6,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,7,1,0,Rock,yes,no,no,,,no,,,no
A64,atrazine,1x,8,1,0,Rock,yes,no,no,,,no,,,no
A66,atrazine,1x,1,1,0,Grant,yes,yes,yes,,,no,,,no
A66,atrazine,1x,2,1,0,Grant,yes,yes,yes,,,no,,,no
A66,atrazine,1x,3,1,0,Grant,yes,yes,yes,,,no,,,no
A66,atrazine,1x,4,1,0,Grant,yes,yes,yes,,,no,,,no
A66,atrazine,1x,5,9,1,Grant,yes,yes,yes,,,yes,,,no
A66,atrazine,1x,6,8,1,Grant,yes,yes,yes,,,yes,,,no
A66,atrazine,1x,7,8,1,Grant,yes,yes,yes,,,yes,,,no
A66,atrazine,1x,8,7,1,Grant,yes,yes,yes,,,yes,,,no
A67,atrazine,1x,1,7,1,Found du Lac,yes,no,no,,,yes,,,no
A67,atrazine,1x,2,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,3,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,4,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,5,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,6,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,7,1,0,Found du Lac,yes,no,no,,,no,,,no
A67,atrazine,1x,8,1,0,Found du Lac,yes,no,no,,,no,,,no
A68,atrazine,1x,1,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,2,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,3,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,4,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,5,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,6,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,7,1,0,Calumet,yes,yes,yes,,,no,,,no
A68,atrazine,1x,8,7,1,Calumet,yes,yes,yes,,,yes,,,no
A69,atrazine,1x,1,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,2,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,3,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,4,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,5,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,6,3,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,7,1,0,Found du Lac,yes,no,no,,,no,,,no
A69,atrazine,1x,8,8,1,Found du Lac,yes,no,no,,,yes,,,no
A70,atrazine,1x,1,2,0,Monroe,yes,no,no,,,no,,,yes
A70,atrazine,1x,2,7,1,Monroe,yes,no,no,,,yes,,,yes
A70,atrazine,1x,3,1,0,Monroe,yes,no,no,,,no,,,yes
A70,atrazine,1x,4,1,0,Monroe,yes,no,no,,,no,,,yes
A70,atrazine,1x,5,1,0,Monroe,yes,no,no,,,no,,,yes
A70,atrazine,1x,6,1,0,Monroe,yes,no,no,,,no,,,yes
A70,atrazine,1x,7,1,0,Monroe,yes,no,no,,,no,,,yes
A70,atrazine,1x,8,3,0,Monroe,yes,no,no,,,no,,,yes
A75,atrazine,1x,1,1,0,Found du Lac,yes,no,no,,,no,,,yes
A75,atrazine,1x,2,1,0,Found du Lac,yes,no,no,,,no,,,yes
A75,atrazine,1x,3,1,0,Found du Lac,yes,no,no,,,no,,,yes
A75,atrazine,1x,4,1,0,Found du Lac,yes,no,no,,,no,,,yes
A75,atrazine,1x,5,1,0,Found du Lac,yes,no,no,,,no,,,yes
A75,atrazine,1x,6,1,0,Found du Lac,yes,no,no,,,no,,,yes
A75,atrazine,1x,7,1,0,Found du Lac,yes,no,no,,,no,,,yes
A75,atrazine,1x,8,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,1,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,2,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,3,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,4,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,5,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,6,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,7,1,0,Found du Lac,yes,no,no,,,no,,,yes
A76,atrazine,1x,8,2,0,Found du Lac,yes,no,no,,,no,,,yes
A77,atrazine,1x,1,1,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,2,8,1,Found du Lac,yes,yes,no,,,yes,,,yes
A77,atrazine,1x,3,1,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,4,1,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,5,1,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,6,3,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,7,1,0,Found du Lac,yes,yes,no,,,no,,,yes
A77,atrazine,1x,8,7,1,Found du Lac,yes,yes,no,,,yes,,,yes
A82,atrazine,1x,1,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,2,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,3,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,4,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,5,8,1,Chippewa,yes,yes,no,,,yes,,,yes
A82,atrazine,1x,6,7,1,Chippewa,yes,yes,no,,,yes,,,yes
A82,atrazine,1x,7,1,0,Chippewa,yes,yes,no,,,no,,,yes
A82,atrazine,1x,8,1,0,Chippewa,yes,yes,no,,,no,,,yes
A83,atrazine,1x,1,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,2,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,3,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,4,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,5,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,6,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,7,1,0,Winnebago,yes,no,no,,,no,,,no
A83,atrazine,1x,8,1,0,Winnebago,yes,no,no,,,no,,,no
A84,atrazine,1x,1,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,2,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,3,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,4,9,1,Pierce,yes,no,no,,,yes,,,no
A84,atrazine,1x,5,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,6,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,7,1,0,Pierce,yes,no,no,,,no,,,no
A84,atrazine,1x,8,1,0,Pierce,yes,no,no,,,no,,,no
A89,atrazine,1x,1,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,2,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,3,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,4,1,0,Sheboygan,yes,yes,no,,,no,,,no
A89,atrazine,1x,5,1,0,Sheboygan,yes,yes,no,,,no,,,no
A91,atrazine,1x,1,7,1,Chippewa,yes,yes,yes,,,yes,,,yes
A91,atrazine,1x,2,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,3,2,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,4,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,5,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,6,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,7,1,0,Chippewa,yes,yes,yes,,,no,,,yes
A91,atrazine,1x,8,1,0,Chippewa,yes,yes,yes,,,no,,,yes
