pop,herb,rate,rep,ve,surv,ima_R,County,Corn_Soy,Tillage,Manure,SOA_2,SOA_9,SOA_5
A59,imazethapyr,1x,6,9,1,yes,Green,yes,yes,no,yes,,
A59,imazethapyr,1x,7,3,0,no,Green,yes,yes,no,yes,,
A59,imazethapyr,1x,8,9,1,yes,Green,yes,yes,no,yes,,
A61,imazethapyr,1x,1,9,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,2,9,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,3,9,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,4,3,0,no,Green,yes,no,no,yes,,
A61,imazethapyr,1x,5,2,0,no,Green,yes,no,no,yes,,
A61,imazethapyr,1x,6,9,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,7,9,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,8,9,1,yes,Green,yes,no,no,yes,,
A62,imazethapyr,1x,1,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,2,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,3,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,4,8,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,5,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,6,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,7,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,8,9,1,yes,Rock,yes,no,no,yes,,
A63,imazethapyr,1x,1,9,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,2,9,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,3,1,0,no,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,4,9,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,5,9,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,6,9,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,7,9,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,8,9,1,yes,Green,yes,yes,no,yes,,
A64,imazethapyr,1x,1,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,2,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,3,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,4,4,0,no,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,5,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,6,1,0,no,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,7,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,8,9,1,yes,Rock,yes,no,no,yes,,
A65,imazethapyr,1x,1,9,1,yes,Grant,yes,yes,yes,yes,,
A65,imazethapyr,1x,2,9,1,yes,Grant,yes,yes,yes,yes,,
A65,imazethapyr,1x,3,9,1,yes,Grant,yes,yes,yes,yes,,
A65,imazethapyr,1x,4,9,1,yes,Grant,yes,yes,yes,yes,,
A65,imazethapyr,1x,5,9,1,yes,Grant,yes,yes,yes,yes,,
A65,imazethapyr,1x,6,9,1,yes,Grant,yes,yes,yes,yes,,
A65,imazethapyr,1x,7,8,1,yes,Grant,yes,yes,yes,yes,,
A65,imazethapyr,1x,8,1,0,no,Grant,yes,yes,yes,yes,,
A66,imazethapyr,1x,1,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,2,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,3,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,4,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,5,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,6,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,7,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,8,9,1,yes,Grant,yes,yes,yes,no,,
A67,imazethapyr,1x,1,4,0,no,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,2,9,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,3,9,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,4,9,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,5,5,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,6,9,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,7,9,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,8,8,1,yes,Found du Lac,yes,no,no,no,,
A68,imazethapyr,1x,1,3,0,no,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,2,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,3,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,4,8,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,5,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,6,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,7,8,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,8,9,1,yes,Calumet,yes,yes,yes,no,,
A69,imazethapyr,1x,1,9,1,yes,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,2,9,1,yes,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,3,9,1,yes,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,4,8,1,yes,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,5,9,1,yes,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,6,3,0,no,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,7,5,1,yes,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,8,4,0,no,Found du Lac,yes,no,no,no,,
A70,imazethapyr,1x,1,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,2,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,3,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,4,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,5,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,6,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,7,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,8,9,1,yes,Monroe,yes,no,no,yes,,
A72,imazethapyr,1x,1,9,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,2,7,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,3,7,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,4,9,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,5,8,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,6,8,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,7,7,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,8,8,1,yes,Waupaca,yes,yes,no,yes,,
A75,imazethapyr,1x,1,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,2,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,3,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,4,4,0,no,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,5,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,6,5,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,7,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,8,6,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,1,8,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,2,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,3,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,4,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,5,8,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,6,5,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,7,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,8,9,1,yes,Found du Lac,yes,no,no,no,,
A77,imazethapyr,1x,1,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,2,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,3,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,4,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,5,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,6,8,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,7,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,8,9,1,yes,Found du Lac,yes,yes,no,no,,
A78,imazethapyr,1x,1,4,0,no,,yes,yes,no,no,,
A78,imazethapyr,1x,2,9,1,yes,,yes,yes,no,no,,
A78,imazethapyr,1x,3,4,0,no,,yes,yes,no,no,,
A78,imazethapyr,1x,4,1,0,no,,yes,yes,no,no,,
A78,imazethapyr,1x,5,8,1,yes,,yes,yes,no,no,,
A78,imazethapyr,1x,6,3,0,no,,yes,yes,no,no,,
A78,imazethapyr,1x,7,1,0,no,,yes,yes,no,no,,
A78,imazethapyr,1x,8,1,0,no,,yes,yes,no,no,,
A79,imazethapyr,1x,1,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,2,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,3,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,4,2,0,no,,yes,yes,no,no,,
A79,imazethapyr,1x,5,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,6,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,7,9,1,yes,,yes,yes,no,no,,
A80,imazethapyr,1x,1,9,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,2,9,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,3,9,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,4,9,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,5,8,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,6,9,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,7,9,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,8,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,1,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,2,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,3,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,4,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,5,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,6,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,7,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,8,9,1,yes,,yes,yes,no,yes,,
A82,imazethapyr,1x,1,9,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,2,9,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,3,9,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,4,9,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,5,4,0,no,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,6,9,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,7,9,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,8,9,1,yes,Chippewa,yes,yes,no,yes,,
A83,imazethapyr,1x,1,9,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,2,9,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,3,9,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,4,6,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,5,9,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,6,9,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,7,9,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,8,4,0,no,Winnebago,yes,no,no,no,,
A84,imazethapyr,1x,1,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,2,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,3,8,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,4,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,5,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,6,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,7,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,8,9,1,yes,Pierce,yes,no,no,no,,
A85,imazethapyr,1x,1,9,1,yes,St. Croix,yes,yes,no,no,,
A85,imazethapyr,1x,2,5,1,yes,St. Croix,yes,yes,no,no,,
A85,imazethapyr,1x,3,9,1,yes,St. Croix,yes,yes,no,no,,
A85,imazethapyr,1x,4,8,1,yes,St. Croix,yes,yes,no,no,,
A85,imazethapyr,1x,5,9,1,yes,St. Croix,yes,yes,no,no,,
A85,imazethapyr,1x,6,9,1,yes,St. Croix,yes,yes,no,no,,
A85,imazethapyr,1x,7,8,1,yes,St. Croix,yes,yes,no,no,,
A85,imazethapyr,1x,8,6,1,yes,St. Croix,yes,yes,no,no,,
A86,imazethapyr,1x,1,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,2,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,3,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,4,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,5,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,6,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,7,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,8,9,1,yes,Pierce,yes,yes,no,no,,
A88,imazethapyr,1x,1,9,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,2,8,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,3,2,0,no,,yes,yes,no,no,,
A88,imazethapyr,1x,4,9,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,5,9,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,6,8,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,7,9,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,8,3,0,no,,yes,yes,no,no,,
A89,imazethapyr,1x,1,8,1,yes,Sheboygan,yes,yes,no,no,,
A89,imazethapyr,1x,2,4,0,no,Sheboygan,yes,yes,no,no,,
A89,imazethapyr,1x,3,2,0,no,Sheboygan,yes,yes,no,no,,
A89,imazethapyr,1x,4,9,1,yes,Sheboygan,yes,yes,no,no,,
A89,imazethapyr,1x,5,7,1,yes,Sheboygan,yes,yes,no,no,,
A89,imazethapyr,1x,6,9,1,yes,Sheboygan,yes,yes,no,no,,
A89,imazethapyr,1x,7,7,1,yes,Sheboygan,yes,yes,no,no,,
A89,imazethapyr,1x,8,2,0,no,Sheboygan,yes,yes,no,no,,
A91,imazethapyr,1x,1,9,1,yes,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,2,1,0,no,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,3,2,0,no,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,4,9,1,yes,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,5,9,1,yes,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,6,5,1,yes,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,7,8,1,yes,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,8,9,1,yes,Chippewa,yes,yes,yes,no,,
A1,imazethapyr,1x,1,3,0,no,,yes,yes,no,no,,
A1,imazethapyr,1x,2,9,1,yes,,yes,yes,no,no,,
A1,imazethapyr,1x,3,9,1,yes,,yes,yes,no,no,,
A1,imazethapyr,1x,4,7,1,yes,,yes,yes,no,no,,
A1,imazethapyr,1x,5,8,1,yes,,yes,yes,no,no,,
A1,imazethapyr,1x,6,4,0,no,,yes,yes,no,no,,
A1,imazethapyr,1x,7,8,1,yes,,yes,yes,no,no,,
A1,imazethapyr,1x,8,8,1,yes,,yes,yes,no,no,,
A2,imazethapyr,1x,1,8,1,yes,Dunn,yes,no,no,yes,,
A2,imazethapyr,1x,2,9,1,yes,Dunn,yes,no,no,yes,,
A2,imazethapyr,1x,3,7,1,yes,Dunn,yes,no,no,yes,,
A2,imazethapyr,1x,4,8,1,yes,Dunn,yes,no,no,yes,,
A2,imazethapyr,1x,5,8,1,yes,Dunn,yes,no,no,yes,,
A2,imazethapyr,1x,6,8,1,yes,Dunn,yes,no,no,yes,,
A2,imazethapyr,1x,7,8,1,yes,Dunn,yes,no,no,yes,,
A2,imazethapyr,1x,8,7,1,yes,Dunn,yes,no,no,yes,,
A3,imazethapyr,1x,1,8,1,yes,Dunn,yes,no,no,yes,,
A3,imazethapyr,1x,2,6,1,yes,Dunn,yes,no,no,yes,,
A3,imazethapyr,1x,3,8,1,yes,Dunn,yes,no,no,yes,,
A3,imazethapyr,1x,4,1,0,no,Dunn,yes,no,no,yes,,
A3,imazethapyr,1x,5,8,1,yes,Dunn,yes,no,no,yes,,
A3,imazethapyr,1x,6,5,1,yes,Dunn,yes,no,no,yes,,
A3,imazethapyr,1x,7,8,1,yes,Dunn,yes,no,no,yes,,
A3,imazethapyr,1x,8,2,0,no,Dunn,yes,no,no,yes,,
A8,imazethapyr,1x,1,1,0,no,Brown,yes,yes,no,yes,,
A8,imazethapyr,1x,2,9,1,yes,Brown,yes,yes,no,yes,,
A8,imazethapyr,1x,3,8,1,yes,Brown,yes,yes,no,yes,,
A8,imazethapyr,1x,4,8,1,yes,Brown,yes,yes,no,yes,,
A8,imazethapyr,1x,5,1,0,no,Brown,yes,yes,no,yes,,
A8,imazethapyr,1x,6,1,0,no,Brown,yes,yes,no,yes,,
A8,imazethapyr,1x,7,1,0,no,Brown,yes,yes,no,yes,,
A8,imazethapyr,1x,8,2,0,no,Brown,yes,yes,no,yes,,
A11,imazethapyr,1x,1,9,1,yes,Vernon,yes,yes,yes,yes,,
A11,imazethapyr,1x,2,9,1,yes,Vernon,yes,yes,yes,yes,,
A11,imazethapyr,1x,3,8,1,yes,Vernon,yes,yes,yes,yes,,
A11,imazethapyr,1x,4,9,1,yes,Vernon,yes,yes,yes,yes,,
A11,imazethapyr,1x,5,8,1,yes,Vernon,yes,yes,yes,yes,,
A11,imazethapyr,1x,6,9,1,yes,Vernon,yes,yes,yes,yes,,
A11,imazethapyr,1x,7,9,1,yes,Vernon,yes,yes,yes,yes,,
A11,imazethapyr,1x,8,9,1,yes,Vernon,yes,yes,yes,yes,,
A12,imazethapyr,1x,1,7,1,yes,Trempealeau,yes,yes,no,no,,
A12,imazethapyr,1x,2,6,1,yes,Trempealeau,yes,yes,no,no,,
A12,imazethapyr,1x,3,2,0,no,Trempealeau,yes,yes,no,no,,
A12,imazethapyr,1x,4,7,1,yes,Trempealeau,yes,yes,no,no,,
A12,imazethapyr,1x,5,2,0,no,Trempealeau,yes,yes,no,no,,
A12,imazethapyr,1x,6,3,0,no,Trempealeau,yes,yes,no,no,,
A12,imazethapyr,1x,7,8,1,yes,Trempealeau,yes,yes,no,no,,
A12,imazethapyr,1x,8,8,1,yes,Trempealeau,yes,yes,no,no,,
A13,imazethapyr,1x,1,8,1,yes,Found du Lac,yes,no,no,yes,,
A13,imazethapyr,1x,2,7,1,yes,Found du Lac,yes,no,no,yes,,
A13,imazethapyr,1x,3,9,1,yes,Found du Lac,yes,no,no,yes,,
A13,imazethapyr,1x,4,7,1,yes,Found du Lac,yes,no,no,yes,,
A13,imazethapyr,1x,5,9,1,yes,Found du Lac,yes,no,no,yes,,
A13,imazethapyr,1x,6,8,1,yes,Found du Lac,yes,no,no,yes,,
A13,imazethapyr,1x,7,2,0,no,Found du Lac,yes,no,no,yes,,
A13,imazethapyr,1x,8,7,1,yes,Found du Lac,yes,no,no,yes,,
A14,imazethapyr,1x,1,5,1,yes,Dodge,yes,yes,yes,yes,,
A14,imazethapyr,1x,2,8,1,yes,Dodge,yes,yes,yes,yes,,
A14,imazethapyr,1x,3,8,1,yes,Dodge,yes,yes,yes,yes,,
A14,imazethapyr,1x,4,3,0,no,Dodge,yes,yes,yes,yes,,
A14,imazethapyr,1x,5,8,1,yes,Dodge,yes,yes,yes,yes,,
A14,imazethapyr,1x,6,8,1,yes,Dodge,yes,yes,yes,yes,,
A14,imazethapyr,1x,7,1,0,no,Dodge,yes,yes,yes,yes,,
A14,imazethapyr,1x,8,9,1,yes,Dodge,yes,yes,yes,yes,,
A15,imazethapyr,1x,1,9,1,yes,Rock,yes,no,no,no,,
A15,imazethapyr,1x,2,9,1,yes,Rock,yes,no,no,no,,
A15,imazethapyr,1x,3,9,1,yes,Rock,yes,no,no,no,,
A15,imazethapyr,1x,4,9,1,yes,Rock,yes,no,no,no,,
A15,imazethapyr,1x,5,9,1,yes,Rock,yes,no,no,no,,
A15,imazethapyr,1x,6,9,1,yes,Rock,yes,no,no,no,,
A15,imazethapyr,1x,7,8,1,yes,Rock,yes,no,no,no,,
A15,imazethapyr,1x,8,9,1,yes,Rock,yes,no,no,no,,
A19,imazethapyr,1x,1,1,0,no,Calumet,yes,yes,no,yes,,
A19,imazethapyr,1x,2,7,1,yes,Calumet,yes,yes,no,yes,,
A19,imazethapyr,1x,3,8,1,yes,Calumet,yes,yes,no,yes,,
A19,imazethapyr,1x,4,4,0,no,Calumet,yes,yes,no,yes,,
A19,imazethapyr,1x,5,2,0,no,Calumet,yes,yes,no,yes,,
A21,imazethapyr,1x,1,9,1,yes,Outagamie,yes,yes,no,no,,
A21,imazethapyr,1x,2,9,1,yes,Outagamie,yes,yes,no,no,,
A21,imazethapyr,1x,3,5,1,yes,Outagamie,yes,yes,no,no,,
A21,imazethapyr,1x,4,9,1,yes,Outagamie,yes,yes,no,no,,
A21,imazethapyr,1x,5,9,1,yes,Outagamie,yes,yes,no,no,,
A21,imazethapyr,1x,6,9,1,yes,Outagamie,yes,yes,no,no,,
A21,imazethapyr,1x,7,4,0,no,Outagamie,yes,yes,no,no,,
A21,imazethapyr,1x,8,5,1,yes,Outagamie,yes,yes,no,no,,
A22,imazethapyr,1x,1,8,1,yes,Outagamie,yes,yes,yes,yes,,
A22,imazethapyr,1x,2,5,1,yes,Outagamie,yes,yes,yes,yes,,
A22,imazethapyr,1x,3,8,1,yes,Outagamie,yes,yes,yes,yes,,
A22,imazethapyr,1x,4,4,0,no,Outagamie,yes,yes,yes,yes,,
A22,imazethapyr,1x,5,9,1,yes,Outagamie,yes,yes,yes,yes,,
A22,imazethapyr,1x,6,3,0,no,Outagamie,yes,yes,yes,yes,,
A22,imazethapyr,1x,7,9,1,yes,Outagamie,yes,yes,yes,yes,,
A22,imazethapyr,1x,8,9,1,yes,Outagamie,yes,yes,yes,yes,,
A23,imazethapyr,1x,1,2,0,no,Dane,yes,yes,no,yes,,
A23,imazethapyr,1x,2,7,1,yes,Dane,yes,yes,no,yes,,
A23,imazethapyr,1x,3,8,1,yes,Dane,yes,yes,no,yes,,
A23,imazethapyr,1x,4,3,0,no,Dane,yes,yes,no,yes,,
A23,imazethapyr,1x,5,3,0,no,Dane,yes,yes,no,yes,,
A23,imazethapyr,1x,6,8,1,yes,Dane,yes,yes,no,yes,,
A23,imazethapyr,1x,7,8,1,yes,Dane,yes,yes,no,yes,,
A24,imazethapyr,1x,1,8,1,yes,Brown,yes,yes,yes,no,,
A24,imazethapyr,1x,2,1,0,no,Brown,yes,yes,yes,no,,
A24,imazethapyr,1x,3,9,1,yes,Brown,yes,yes,yes,no,,
A24,imazethapyr,1x,4,5,1,yes,Brown,yes,yes,yes,no,,
A24,imazethapyr,1x,5,8,1,yes,Brown,yes,yes,yes,no,,
A24,imazethapyr,1x,6,1,0,no,Brown,yes,yes,yes,no,,
A24,imazethapyr,1x,7,9,1,yes,Brown,yes,yes,yes,no,,
A24,imazethapyr,1x,8,9,1,yes,Brown,yes,yes,yes,no,,
A25,imazethapyr,1x,1,9,1,yes,Outagamie,yes,yes,no,no,,
A25,imazethapyr,1x,2,3,0,no,Outagamie,yes,yes,no,no,,
A25,imazethapyr,1x,3,6,1,yes,Outagamie,yes,yes,no,no,,
A25,imazethapyr,1x,4,9,1,yes,Outagamie,yes,yes,no,no,,
A25,imazethapyr,1x,5,9,1,yes,Outagamie,yes,yes,no,no,,
A25,imazethapyr,1x,6,6,1,yes,Outagamie,yes,yes,no,no,,
A25,imazethapyr,1x,7,3,0,no,Outagamie,yes,yes,no,no,,
A25,imazethapyr,1x,8,2,0,no,Outagamie,yes,yes,no,no,,
A26,imazethapyr,1x,1,9,1,yes,Walworth,yes,yes,no,no,,
A26,imazethapyr,1x,2,8,1,yes,Walworth,yes,yes,no,no,,
A26,imazethapyr,1x,3,9,1,yes,Walworth,yes,yes,no,no,,
A26,imazethapyr,1x,4,9,1,yes,Walworth,yes,yes,no,no,,
A26,imazethapyr,1x,5,9,1,yes,Walworth,yes,yes,no,no,,
A26,imazethapyr,1x,6,4,0,no,Walworth,yes,yes,no,no,,
A26,imazethapyr,1x,7,9,1,yes,Walworth,yes,yes,no,no,,
A26,imazethapyr,1x,8,1,0,no,Walworth,yes,yes,no,no,,
A27,imazethapyr,1x,1,1,0,no,Waukesha,yes,yes,no,no,,
A27,imazethapyr,1x,2,6,1,yes,Waukesha,yes,yes,no,no,,
A27,imazethapyr,1x,3,8,1,yes,Waukesha,yes,yes,no,no,,
A27,imazethapyr,1x,4,3,0,no,Waukesha,yes,yes,no,no,,
A27,imazethapyr,1x,5,7,1,yes,Waukesha,yes,yes,no,no,,
A27,imazethapyr,1x,6,8,1,yes,Waukesha,yes,yes,no,no,,
A27,imazethapyr,1x,7,1,0,no,Waukesha,yes,yes,no,no,,
A28,imazethapyr,1x,1,9,1,yes,Waukesha,yes,yes,no,no,,
A28,imazethapyr,1x,2,8,1,yes,Waukesha,yes,yes,no,no,,
A28,imazethapyr,1x,3,2,0,no,Waukesha,yes,yes,no,no,,
A28,imazethapyr,1x,4,2,0,no,Waukesha,yes,yes,no,no,,
A28,imazethapyr,1x,5,9,1,yes,Waukesha,yes,yes,no,no,,
A28,imazethapyr,1x,6,9,1,yes,Waukesha,yes,yes,no,no,,
A28,imazethapyr,1x,7,9,1,yes,Waukesha,yes,yes,no,no,,
A28,imazethapyr,1x,8,9,1,yes,Waukesha,yes,yes,no,no,,
A30,imazethapyr,1x,1,8,1,yes,Door,yes,yes,yes,no,,
A30,imazethapyr,1x,2,2,0,no,Door,yes,yes,yes,no,,
A30,imazethapyr,1x,3,8,1,yes,Door,yes,yes,yes,no,,
A30,imazethapyr,1x,4,4,0,no,Door,yes,yes,yes,no,,
A30,imazethapyr,1x,5,9,1,yes,Door,yes,yes,yes,no,,
A30,imazethapyr,1x,6,1,0,no,Door,yes,yes,yes,no,,
A30,imazethapyr,1x,7,8,1,yes,Door,yes,yes,yes,no,,
A30,imazethapyr,1x,8,4,0,no,Door,yes,yes,yes,no,,
A32,imazethapyr,1x,1,8,1,yes,Door,yes,yes,no,no,,
