run,pop,herb,order,rate,rep,count,biomass
2,A87,mesotrione,6,1x,2,0,0
2,A87,mesotrione,6,1x,3,0,0
2,A87,mesotrione,6,1x,4,0,0
2,A87,fomesafen,3,3x,1,0,0
2,A87,fomesafen,3,3x,2,0,0
2,A87,fomesafen,3,3x,3,0,0
2,A87,fomesafen,3,3x,4,0,0
2,A87,s-metolachlor,5,3x,1,0,0
2,A87,s-metolachlor,5,3x,2,0,0
2,A87,s-metolachlor,5,3x,3,0,0
2,A87,s-metolachlor,5,3x,4,0,0
2,A87,mesotrione,6,3x,1,0,0
2,A87,mesotrione,6,3x,2,0,0
2,A87,mesotrione,6,3x,3,0,0
2,A87,mesotrione,6,3x,4,0,0
2,A90,control,1,0.5x,1,35,0.8851
2,A90,control,1,0.5x,2,32,1.2313
2,A90,control,1,0.5x,3,45,0.8844
2,A90,control,1,0.5x,4,25,1.2255
2,A90,control,1,1x,1,35,0.8851
2,A90,control,1,1x,2,32,1.2313
2,A90,control,1,1x,3,45,0.8844
2,A90,control,1,1x,4,25,1.2255
2,A90,control,1,3x,1,35,0.8851
2,A90,control,1,3x,2,32,1.2313
2,A90,control,1,3x,3,45,0.8844
2,A90,control,1,3x,4,25,1.2255
2,A90,fomesafen,3,0.5x,1,0,0
2,A90,fomesafen,3,0.5x,2,1,0.0018
2,A90,fomesafen,3,0.5x,3,0,0
2,A90,fomesafen,3,0.5x,4,0,0
2,A90,s-metolachlor,5,0.5x,1,0,0
2,A90,s-metolachlor,5,0.5x,2,0,0
2,A90,s-metolachlor,5,0.5x,3,0,0
2,A90,s-metolachlor,5,0.5x,4,0,0
2,A90,mesotrione,6,0.5x,1,0,0
2,A90,mesotrione,6,0.5x,2,0,0
2,A90,mesotrione,6,0.5x,3,0,0
2,A90,mesotrione,6,0.5x,4,0,0
2,A90,fomesafen,3,1x,1,0,0
2,A90,fomesafen,3,1x,2,0,0
2,A90,fomesafen,3,1x,3,0,0
2,A90,fomesafen,3,1x,4,0,0
2,A90,s-metolachlor,5,1x,1,0,0
2,A90,s-metolachlor,5,1x,2,0,0
2,A90,s-metolachlor,5,1x,3,0,0
2,A90,s-metolachlor,5,1x,4,0,0
2,A90,mesotrione,6,1x,1,0,0
2,A90,mesotrione,6,1x,2,0,0
2,A90,mesotrione,6,1x,3,0,0
2,A90,mesotrione,6,1x,4,0,0
2,A90,fomesafen,3,3x,1,0,0
2,A90,fomesafen,3,3x,2,0,0
2,A90,fomesafen,3,3x,3,0,0
2,A90,fomesafen,3,3x,4,0,0
2,A90,s-metolachlor,5,3x,1,0,0
2,A90,s-metolachlor,5,3x,2,0,0
2,A90,s-metolachlor,5,3x,3,0,0
2,A90,s-metolachlor,5,3x,4,0,0
2,A90,mesotrione,6,3x,1,0,0
2,A90,mesotrione,6,3x,2,0,0
2,A90,mesotrione,6,3x,3,0,0
2,A90,mesotrione,6,3x,4,0,0
2,A91,control,1,0.5x,1,23,0.8551
2,A91,control,1,0.5x,2,16,0.4423
2,A91,control,1,0.5x,3,21,0.7139
2,A91,control,1,0.5x,4,6,1.2353
2,A91,control,1,1x,1,23,0.8551
2,A91,control,1,1x,2,16,0.4423
2,A91,control,1,1x,3,21,0.7139
2,A91,control,1,1x,4,6,1.2353
2,A91,control,1,3x,1,23,0.8551
2,A91,control,1,3x,2,16,0.4423
2,A91,control,1,3x,3,21,0.7139
2,A91,control,1,3x,4,6,1.2353
2,A91,fomesafen,3,0.5x,1,3,0.1332
2,A91,fomesafen,3,0.5x,2,2,0.3569
2,A91,fomesafen,3,0.5x,3,0,0
2,A91,fomesafen,3,0.5x,4,7,0.2066
2,A91,s-metolachlor,5,0.5x,1,0,0
2,A91,s-metolachlor,5,0.5x,2,0,0
2,A91,s-metolachlor,5,0.5x,3,0,0
2,A91,s-metolachlor,5,0.5x,4,0,0
2,A91,mesotrione,6,0.5x,1,0,0
2,A91,mesotrione,6,0.5x,2,0,0
2,A91,mesotrione,6,0.5x,3,0,0
2,A91,mesotrione,6,0.5x,4,1,0.0014
2,A91,fomesafen,3,1x,1,0,0
2,A91,fomesafen,3,1x,2,0,0
2,A91,fomesafen,3,1x,3,0,0
2,A91,fomesafen,3,1x,4,0,0
2,A91,s-metolachlor,5,1x,1,0,0
2,A91,s-metolachlor,5,1x,2,0,0
2,A91,s-metolachlor,5,1x,3,0,0
2,A91,s-metolachlor,5,1x,4,0,0
2,A91,mesotrione,6,1x,1,0,0
2,A91,mesotrione,6,1x,2,0,0
2,A91,mesotrione,6,1x,3,0,0
2,A91,mesotrione,6,1x,4,0,0
2,A91,fomesafen,3,3x,1,0,0
2,A91,fomesafen,3,3x,2,0,0
2,A91,fomesafen,3,3x,3,0,0
2,A91,fomesafen,3,3x,4,0,0
2,A91,s-metolachlor,5,3x,1,0,0
2,A91,s-metolachlor,5,3x,2,0,0
2,A91,s-metolachlor,5,3x,3,0,0
2,A91,s-metolachlor,5,3x,4,0,0
2,A91,mesotrione,6,3x,1,0,0
2,A91,mesotrione,6,3x,2,0,0
2,A91,mesotrione,6,3x,3,0,0
2,A91,mesotrione,6,3x,4,0,0
