run,pop,herb,rate,rep,count,biomass,count_red,bio_red
2,A82,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
2,A82,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
2,A82,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
2,A82,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
2,A82,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
2,A87,fomesafen,0.5x,1,3,0.011,0.9310344830,0.9847158540
2,A87,fomesafen,0.5x,2,0,0,0.9999999999,0.9999999999
2,A87,fomesafen,0.5x,3,5,0.0061,0.8850574710,0.9915242460
2,A87,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
2,A87,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
2,A87,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
2,A87,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
2,A87,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
2,A87,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
2,A87,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
2,A87,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
2,A87,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
2,A90,fomesafen,0.5x,1,0,0,0.9999999999,0.9999999999
2,A90,fomesafen,0.5x,2,1,0.0018,0.9708029200,0.9982963820
2,A90,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
2,A90,fomesafen,0.5x,4,0,0,0.9999999999,0.9999999999
2,A90,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
2,A90,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
2,A90,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
2,A90,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
2,A90,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
2,A90,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
2,A90,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
2,A90,mesotrione,0.5x,4,0,0,0.9999999999,0.9999999999
2,A91,fomesafen,0.5x,1,3,0.1332,0.8181818180,0.8358898540
2,A91,fomesafen,0.5x,2,2,0.3569,0.8787878790,0.5602784450
2,A91,fomesafen,0.5x,3,0,0,0.9999999999,0.9999999999
2,A91,fomesafen,0.5x,4,7,0.2066,0.5757575760,0.7454567860
2,A91,s-metolachlor,0.5x,1,0,0,0.9999999999,0.9999999999
2,A91,s-metolachlor,0.5x,2,0,0,0.9999999999,0.9999999999
2,A91,s-metolachlor,0.5x,3,0,0,0.9999999999,0.9999999999
2,A91,s-metolachlor,0.5x,4,0,0,0.9999999999,0.9999999999
2,A91,mesotrione,0.5x,1,0,0,0.9999999999,0.9999999999
2,A91,mesotrione,0.5x,2,0,0,0.9999999999,0.9999999999
2,A91,mesotrione,0.5x,3,0,0,0.9999999999,0.9999999999
2,A91,mesotrione,0.5x,4,1,0.0014,0.9393939390,0.9982751190
