run,pop,herb,rate,rep,count,biomass,count_red,bio_red
1,A9,fomesafen,3x,1,0,0,0.9999999999,1
1,A9,fomesafen,3x,2,0,0,0.9999999999,1
1,A9,fomesafen,3x,3,0,0,0.9999999999,1
1,A9,fomesafen,3x,4,0,0,0.9999999999,1
1,A9,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A9,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A9,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A9,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A9,mesotrione,3x,1,0,0,0.9999999999,1
1,A9,mesotrione,3x,2,0,0,0.9999999999,1
1,A9,mesotrione,3x,3,0,0,0.9999999999,1
1,A9,mesotrione,3x,4,0,0,0.9999999999,1
1,A11,fomesafen,3x,1,0,0,0.9999999999,1
1,A11,fomesafen,3x,2,0,0,0.9999999999,1
1,A11,fomesafen,3x,3,0,0,0.9999999999,1
1,A11,fomesafen,3x,4,0,0,0.9999999999,1
1,A11,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A11,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A11,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A11,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A11,mesotrione,3x,1,0,0,0.9999999999,1
1,A11,mesotrione,3x,2,0,0,0.9999999999,1
1,A11,mesotrione,3x,3,0,0,0.9999999999,1
1,A11,mesotrione,3x,4,0,0,0.9999999999,1
1,A15,fomesafen,3x,1,0,0,0.9999999999,1
1,A15,fomesafen,3x,2,0,0,0.9999999999,1
1,A15,fomesafen,3x,3,0,0,0.9999999999,1
1,A15,fomesafen,3x,4,0,0,0.9999999999,1
1,A15,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A15,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A15,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A15,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A15,mesotrione,3x,1,0,0,0.9999999999,1
1,A15,mesotrione,3x,2,0,0,0.9999999999,1
1,A15,mesotrione,3x,3,0,0,0.9999999999,1
1,A15,mesotrione,3x,4,0,0,0.9999999999,1
1,A17,fomesafen,3x,1,0,0,0.9999999999,1
1,A17,fomesafen,3x,2,0,0,0.9999999999,1
1,A17,fomesafen,3x,3,0,0,0.9999999999,1
1,A17,fomesafen,3x,4,0,0,0.9999999999,1
1,A17,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A17,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A17,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A17,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A17,mesotrione,3x,1,0,0,0.9999999999,1
1,A17,mesotrione,3x,2,0,0,0.9999999999,1
1,A17,mesotrione,3x,3,0,0,0.9999999999,1
1,A17,mesotrione,3x,4,0,0,0.9999999999,1
1,A18,fomesafen,3x,1,0,0,0.9999999999,1
1,A18,fomesafen,3x,2,0,0,0.9999999999,1
1,A18,fomesafen,3x,3,0,0,0.9999999999,1
1,A18,fomesafen,3x,4,0,0,0.9999999999,1
1,A18,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A18,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A18,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A18,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A18,mesotrione,3x,1,0,0,0.9999999999,1
1,A18,mesotrione,3x,2,0,0,0.9999999999,1
1,A18,mesotrione,3x,3,0,0,0.9999999999,1
1,A18,mesotrione,3x,4,0,0,0.9999999999,1
1,A20,fomesafen,3x,1,0,0,0.9999999999,1
1,A20,fomesafen,3x,2,0,0,0.9999999999,1
1,A20,fomesafen,3x,3,0,0,0.9999999999,1
1,A20,fomesafen,3x,4,0,0,0.9999999999,1
1,A20,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A20,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A20,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A20,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A20,mesotrione,3x,1,0,0,0.9999999999,1
1,A20,mesotrione,3x,2,0,0,0.9999999999,1
1,A20,mesotrione,3x,3,0,0,0.9999999999,1
1,A20,mesotrione,3x,4,0,0,0.9999999999,1
1,A22,fomesafen,3x,1,0,0,0.9999999999,1
1,A22,fomesafen,3x,2,0,0,0.9999999999,1
1,A22,fomesafen,3x,3,0,0,0.9999999999,1
1,A22,fomesafen,3x,4,0,0,0.9999999999,1
1,A22,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A22,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A22,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A22,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A22,mesotrione,3x,1,0,0,0.9999999999,1
1,A22,mesotrione,3x,2,0,0,0.9999999999,1
1,A22,mesotrione,3x,3,0,0,0.9999999999,1
1,A22,mesotrione,3x,4,0,0,0.9999999999,1
1,A23,fomesafen,3x,1,0,0,0.9999999999,1
1,A23,fomesafen,3x,2,0,0,0.9999999999,1
1,A23,fomesafen,3x,3,0,0,0.9999999999,1
1,A23,fomesafen,3x,4,0,0,0.9999999999,1
1,A23,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A23,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A23,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A23,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A23,mesotrione,3x,1,0,0,0.9999999999,1
1,A23,mesotrione,3x,2,0,0,0.9999999999,1
1,A23,mesotrione,3x,3,0,0,0.9999999999,1
1,A23,mesotrione,3x,4,0,0,0.9999999999,1
1,A27,fomesafen,3x,1,0,0,0.9999999999,1
1,A27,fomesafen,3x,2,0,0,0.9999999999,1
1,A27,fomesafen,3x,3,0,0,0.9999999999,1
1,A27,fomesafen,3x,4,0,0,0.9999999999,1
1,A27,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A27,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A27,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A27,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A27,mesotrione,3x,1,0,0,0.9999999999,1
1,A27,mesotrione,3x,2,0,0,0.9999999999,1
1,A27,mesotrione,3x,3,0,0,0.9999999999,1
1,A27,mesotrione,3x,4,0,0,0.9999999999,1
1,A31,fomesafen,3x,1,0,0,0.9999999999,1
1,A31,fomesafen,3x,2,0,0,0.9999999999,1
1,A31,fomesafen,3x,3,0,0,0.9999999999,1
1,A31,fomesafen,3x,4,0,0,0.9999999999,1
1,A31,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A31,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A31,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A31,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A31,mesotrione,3x,1,0,0,0.9999999999,1
1,A31,mesotrione,3x,2,0,0,0.9999999999,1
1,A31,mesotrione,3x,3,0,0,0.9999999999,1
1,A31,mesotrione,3x,4,0,0,0.9999999999,1
1,A34,fomesafen,3x,1,0,0,0.9999999999,1
1,A34,fomesafen,3x,2,0,0,0.9999999999,1
1,A34,fomesafen,3x,3,0,0,0.9999999999,1
1,A34,fomesafen,3x,4,0,0,0.9999999999,1
1,A34,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A34,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A34,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A34,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A34,mesotrione,3x,1,0,0,0.9999999999,1
1,A34,mesotrione,3x,2,0,0,0.9999999999,1
1,A34,mesotrione,3x,3,0,0,0.9999999999,1
1,A34,mesotrione,3x,4,0,0,0.9999999999,1
1,A35,fomesafen,3x,1,0,0,0.9999999999,1
1,A35,fomesafen,3x,2,0,0,0.9999999999,1
1,A35,fomesafen,3x,3,0,0,0.9999999999,1
1,A35,fomesafen,3x,4,0,0,0.9999999999,1
1,A35,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A35,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A35,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A35,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A35,mesotrione,3x,1,0,0,0.9999999999,1
1,A35,mesotrione,3x,2,0,0,0.9999999999,1
1,A35,mesotrione,3x,3,0,0,0.9999999999,1
1,A35,mesotrione,3x,4,0,0,0.9999999999,1
1,A36,fomesafen,3x,1,0,0,0.9999999999,1
1,A36,fomesafen,3x,2,0,0,0.9999999999,1
1,A36,fomesafen,3x,3,0,0,0.9999999999,1
1,A36,fomesafen,3x,4,0,0,0.9999999999,1
1,A36,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A36,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A36,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A36,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A36,mesotrione,3x,1,0,0,0.9999999999,1
1,A36,mesotrione,3x,2,0,0,0.9999999999,1
1,A36,mesotrione,3x,3,0,0,0.9999999999,1
1,A36,mesotrione,3x,4,0,0,0.9999999999,1
1,A37,fomesafen,3x,1,0,0,0.9999999999,1
1,A37,fomesafen,3x,2,0,0,0.9999999999,1
1,A37,fomesafen,3x,3,0,0,0.9999999999,1
1,A37,fomesafen,3x,4,0,0,0.9999999999,1
1,A37,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A37,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A37,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A37,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A37,mesotrione,3x,1,0,0,0.9999999999,1
1,A37,mesotrione,3x,2,0,0,0.9999999999,1
1,A37,mesotrione,3x,3,0,0,0.9999999999,1
1,A37,mesotrione,3x,4,0,0,0.9999999999,1
1,A39,fomesafen,3x,1,0,0,0.9999999999,1
1,A39,fomesafen,3x,2,0,0,0.9999999999,1
1,A39,fomesafen,3x,3,0,0,0.9999999999,1
1,A39,fomesafen,3x,4,0,0,0.9999999999,1
1,A39,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A39,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A39,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A39,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A39,mesotrione,3x,1,0,0,0.9999999999,1
1,A39,mesotrione,3x,2,0,0,0.9999999999,1
1,A39,mesotrione,3x,3,0,0,0.9999999999,1
1,A39,mesotrione,3x,4,0,0,0.9999999999,1
1,A41,fomesafen,3x,1,0,0,0.9999999999,1
1,A41,fomesafen,3x,2,0,0,0.9999999999,1
1,A41,fomesafen,3x,3,0,0,0.9999999999,1
1,A41,fomesafen,3x,4,0,0,0.9999999999,1
1,A41,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A41,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A41,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A41,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A41,mesotrione,3x,1,0,0,0.9999999999,1
1,A41,mesotrione,3x,2,0,0,0.9999999999,1
1,A41,mesotrione,3x,3,0,0,0.9999999999,1
1,A41,mesotrione,3x,4,0,0,0.9999999999,1
1,A44,fomesafen,3x,1,0,0,0.9999999999,1
1,A44,fomesafen,3x,2,0,0,0.9999999999,1
1,A44,fomesafen,3x,3,0,0,0.9999999999,1
1,A44,fomesafen,3x,4,0,0,0.9999999999,1
1,A44,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A44,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A44,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A44,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A44,mesotrione,3x,1,0,0,0.9999999999,1
1,A44,mesotrione,3x,2,0,0,0.9999999999,1
1,A44,mesotrione,3x,3,0,0,0.9999999999,1
1,A44,mesotrione,3x,4,0,0,0.9999999999,1
1,A45,fomesafen,3x,1,0,0,0.9999999999,1
1,A45,fomesafen,3x,2,0,0,0.9999999999,1
1,A45,fomesafen,3x,3,0,0,0.9999999999,1
1,A45,fomesafen,3x,4,0,0,0.9999999999,1
1,A45,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A45,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A45,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A45,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A45,mesotrione,3x,1,0,0,0.9999999999,1
1,A45,mesotrione,3x,2,0,0,0.9999999999,1
1,A45,mesotrione,3x,3,0,0,0.9999999999,1
1,A45,mesotrione,3x,4,0,0,0.9999999999,1
1,A47,fomesafen,3x,1,0,0,0.9999999999,1
1,A47,fomesafen,3x,2,0,0,0.9999999999,1
1,A47,fomesafen,3x,3,0,0,0.9999999999,1
1,A47,fomesafen,3x,4,0,0,0.9999999999,1
1,A47,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A47,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A47,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A47,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A47,mesotrione,3x,1,0,0,0.9999999999,1
1,A47,mesotrione,3x,2,0,0,0.9999999999,1
1,A47,mesotrione,3x,3,0,0,0.9999999999,1
1,A47,mesotrione,3x,4,0,0,0.9999999999,1
1,A57,fomesafen,3x,1,0,0,0.9999999999,1
1,A57,fomesafen,3x,2,0,0,0.9999999999,1
1,A57,fomesafen,3x,3,0,0,0.9999999999,1
1,A57,fomesafen,3x,4,0,0,0.9999999999,1
1,A57,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A57,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A57,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A57,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A57,mesotrione,3x,1,0,0,0.9999999999,1
1,A57,mesotrione,3x,2,0,0,0.9999999999,1
1,A57,mesotrione,3x,3,0,0,0.9999999999,1
1,A57,mesotrione,3x,4,0,0,0.9999999999,1
1,A65,fomesafen,3x,1,0,0,0.9999999999,1
1,A65,fomesafen,3x,2,0,0,0.9999999999,1
1,A65,fomesafen,3x,3,0,0,0.9999999999,1
1,A65,fomesafen,3x,4,0,0,0.9999999999,1
1,A65,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A65,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A65,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A65,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A65,mesotrione,3x,1,0,0,0.9999999999,1
1,A65,mesotrione,3x,2,0,0,0.9999999999,1
1,A65,mesotrione,3x,3,0,0,0.9999999999,1
1,A65,mesotrione,3x,4,0,0,0.9999999999,1
1,A66,fomesafen,3x,1,0,0,0.9999999999,1
1,A66,fomesafen,3x,2,0,0,0.9999999999,1
1,A66,fomesafen,3x,3,0,0,0.9999999999,1
1,A66,fomesafen,3x,4,0,0,0.9999999999,1
1,A66,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A66,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A66,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A66,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A66,mesotrione,3x,1,0,0,0.9999999999,1
1,A66,mesotrione,3x,2,0,0,0.9999999999,1
1,A66,mesotrione,3x,3,0,0,0.9999999999,1
1,A66,mesotrione,3x,4,0,0,0.9999999999,1
1,A67,fomesafen,3x,1,0,0,0.9999999999,1
1,A67,fomesafen,3x,2,0,0,0.9999999999,1
1,A67,fomesafen,3x,3,0,0,0.9999999999,1
1,A67,fomesafen,3x,4,0,0,0.9999999999,1
1,A67,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A67,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A67,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A67,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A67,mesotrione,3x,1,0,0,0.9999999999,1
1,A67,mesotrione,3x,2,0,0,0.9999999999,1
1,A67,mesotrione,3x,3,0,0,0.9999999999,1
1,A67,mesotrione,3x,4,0,0,0.9999999999,1
1,A75,fomesafen,3x,1,0,0,0.9999999999,1
1,A75,fomesafen,3x,2,0,0,0.9999999999,1
1,A75,fomesafen,3x,3,0,0,0.9999999999,1
1,A75,fomesafen,3x,4,0,0,0.9999999999,1
1,A75,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A75,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A75,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A75,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A75,mesotrione,3x,1,0,0,0.9999999999,1
1,A75,mesotrione,3x,2,0,0,0.9999999999,1
1,A75,mesotrione,3x,3,0,0,0.9999999999,1
1,A75,mesotrione,3x,4,0,0,0.9999999999,1
1,A76,fomesafen,3x,1,0,0,0.9999999999,1
1,A76,fomesafen,3x,2,0,0,0.9999999999,1
1,A76,fomesafen,3x,3,0,0,0.9999999999,1
1,A76,fomesafen,3x,4,0,0,0.9999999999,1
1,A76,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A76,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A76,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A76,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A76,mesotrione,3x,1,0,0,0.9999999999,1
1,A76,mesotrione,3x,2,0,0,0.9999999999,1
1,A76,mesotrione,3x,3,0,0,0.9999999999,1
1,A76,mesotrione,3x,4,0,0,0.9999999999,1
1,A82,fomesafen,3x,1,0,0,0.9999999999,1
1,A82,fomesafen,3x,2,0,0,0.9999999999,1
1,A82,fomesafen,3x,3,0,0,0.9999999999,1
1,A82,fomesafen,3x,4,0,0,0.9999999999,1
1,A82,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A82,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A82,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A82,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A82,mesotrione,3x,1,0,0,0.9999999999,1
1,A82,mesotrione,3x,2,0,0,0.9999999999,1
1,A82,mesotrione,3x,3,0,0,0.9999999999,1
1,A82,mesotrione,3x,4,0,0,0.9999999999,1
1,A87,fomesafen,3x,1,0,0,0.9999999999,1
1,A87,fomesafen,3x,2,0,0,0.9999999999,1
1,A87,fomesafen,3x,3,0,0,0.9999999999,1
1,A87,fomesafen,3x,4,0,0,0.9999999999,1
1,A87,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A87,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A87,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A87,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A87,mesotrione,3x,1,0,0,0.9999999999,1
1,A87,mesotrione,3x,2,0,0,0.9999999999,1
1,A87,mesotrione,3x,3,0,0,0.9999999999,1
1,A87,mesotrione,3x,4,0,0,0.9999999999,1
1,A90,fomesafen,3x,1,0,0,0.9999999999,1
1,A90,fomesafen,3x,2,0,0,0.9999999999,1
1,A90,fomesafen,3x,3,0,0,0.9999999999,1
1,A90,fomesafen,3x,4,0,0,0.9999999999,1
1,A90,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A90,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A90,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A90,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A90,mesotrione,3x,1,0,0,0.9999999999,1
1,A90,mesotrione,3x,2,0,0,0.9999999999,1
1,A90,mesotrione,3x,3,0,0,0.9999999999,1
1,A90,mesotrione,3x,4,0,0,0.9999999999,1
1,A91,fomesafen,3x,1,0,0,0.9999999999,1
1,A91,fomesafen,3x,2,0,0,0.9999999999,1
1,A91,fomesafen,3x,3,0,0,0.9999999999,1
1,A91,fomesafen,3x,4,0,0,0.9999999999,1
1,A91,s-metolachlor,3x,1,0,0,0.9999999999,1
1,A91,s-metolachlor,3x,2,0,0,0.9999999999,1
1,A91,s-metolachlor,3x,3,0,0,0.9999999999,1
1,A91,s-metolachlor,3x,4,0,0,0.9999999999,1
1,A91,mesotrione,3x,1,0,0,0.9999999999,1
1,A91,mesotrione,3x,2,0,0,0.9999999999,1
1,A91,mesotrione,3x,3,0,0,0.9999999999,1
1,A91,mesotrione,3x,4,0,0,0.9999999999,1
2,A8,fomesafen,3x,1,0,0,0.9999999999,1
2,A8,fomesafen,3x,2,0,0,0.9999999999,1
2,A8,fomesafen,3x,3,0,0,0.9999999999,1
2,A8,fomesafen,3x,4,0,0,0.9999999999,1
2,A8,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A8,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A8,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A8,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A8,mesotrione,3x,1,0,0,0.9999999999,1
2,A8,mesotrione,3x,2,0,0,0.9999999999,1
2,A8,mesotrione,3x,3,0,0,0.9999999999,1
2,A8,mesotrione,3x,4,0,0,0.9999999999,1
2,A9,fomesafen,3x,1,0,0,0.9999999999,1
2,A9,fomesafen,3x,2,0,0,0.9999999999,1
2,A9,fomesafen,3x,3,0,0,0.9999999999,1
2,A9,fomesafen,3x,4,0,0,0.9999999999,1
2,A9,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A9,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A9,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A9,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A9,mesotrione,3x,1,0,0,0.9999999999,1
2,A9,mesotrione,3x,2,0,0,0.9999999999,1
2,A9,mesotrione,3x,3,0,0,0.9999999999,1
2,A9,mesotrione,3x,4,0,0,0.9999999999,1
2,A11,fomesafen,3x,1,0,0,0.9999999999,1
2,A11,fomesafen,3x,2,0,0,0.9999999999,1
2,A11,fomesafen,3x,3,0,0,0.9999999999,1
2,A11,fomesafen,3x,4,0,0,0.9999999999,1
2,A11,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A11,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A11,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A11,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A11,mesotrione,3x,1,0,0,0.9999999999,1
2,A11,mesotrione,3x,2,0,0,0.9999999999,1
2,A11,mesotrione,3x,3,0,0,0.9999999999,1
2,A11,mesotrione,3x,4,0,0,0.9999999999,1
2,A15,fomesafen,3x,1,0,0,0.9999999999,1
2,A15,fomesafen,3x,2,0,0,0.9999999999,1
2,A15,fomesafen,3x,3,0,0,0.9999999999,1
2,A15,fomesafen,3x,4,0,0,0.9999999999,1
2,A15,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A15,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A15,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A15,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A15,mesotrione,3x,1,0,0,0.9999999999,1
2,A15,mesotrione,3x,2,0,0,0.9999999999,1
2,A15,mesotrione,3x,3,0,0,0.9999999999,1
2,A15,mesotrione,3x,4,0,0,0.9999999999,1
2,A17,fomesafen,3x,1,0,0,0.9999999999,1
2,A17,fomesafen,3x,2,0,0,0.9999999999,1
2,A17,fomesafen,3x,3,0,0,0.9999999999,1
2,A17,fomesafen,3x,4,0,0,0.9999999999,1
2,A17,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A17,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A17,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A17,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A17,mesotrione,3x,1,0,0,0.9999999999,1
2,A17,mesotrione,3x,2,0,0,0.9999999999,1
2,A17,mesotrione,3x,3,0,0,0.9999999999,1
2,A17,mesotrione,3x,4,0,0,0.9999999999,1
2,A18,fomesafen,3x,1,0,0,0.9999999999,1
2,A18,fomesafen,3x,2,0,0,0.9999999999,1
2,A18,fomesafen,3x,3,0,0,0.9999999999,1
2,A18,fomesafen,3x,4,0,0,0.9999999999,1
2,A18,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A18,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A18,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A18,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A18,mesotrione,3x,1,0,0,0.9999999999,1
2,A18,mesotrione,3x,2,0,0,0.9999999999,1
2,A18,mesotrione,3x,3,0,0,0.9999999999,1
2,A18,mesotrione,3x,4,0,0,0.9999999999,1
2,A20,fomesafen,3x,1,0,0,0.9999999999,1
2,A20,fomesafen,3x,2,1,0.0032,0.9587628870,0.996449376
2,A20,fomesafen,3x,3,2,0.0092,0.9175257730,0.989791956
2,A20,fomesafen,3x,4,5,0.0063,0.7938144330,0.993009709
2,A20,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A20,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A20,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A20,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A20,mesotrione,3x,1,0,0,0.9999999999,1
2,A20,mesotrione,3x,2,0,0,0.9999999999,1
2,A20,mesotrione,3x,3,0,0,0.9999999999,1
2,A20,mesotrione,3x,4,0,0,0.9999999999,1
2,A22,fomesafen,3x,1,0,0,0.9999999999,1
2,A22,fomesafen,3x,2,0,0,0.9999999999,1
2,A22,fomesafen,3x,3,0,0,0.9999999999,1
2,A22,fomesafen,3x,4,0,0,0.9999999999,1
2,A22,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A22,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A22,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A22,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A22,mesotrione,3x,1,0,0,0.9999999999,1
2,A22,mesotrione,3x,2,0,0,0.9999999999,1
2,A22,mesotrione,3x,3,0,0,0.9999999999,1
2,A22,mesotrione,3x,4,0,0,0.9999999999,1
2,A23,fomesafen,3x,1,0,0,0.9999999999,1
2,A23,fomesafen,3x,2,0,0,0.9999999999,1
2,A23,fomesafen,3x,3,0,0,0.9999999999,1
2,A23,fomesafen,3x,4,0,0,0.9999999999,1
2,A23,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A23,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A23,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A23,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A23,mesotrione,3x,1,0,0,0.9999999999,1
2,A23,mesotrione,3x,2,0,0,0.9999999999,1
2,A23,mesotrione,3x,3,0,0,0.9999999999,1
2,A23,mesotrione,3x,4,0,0,0.9999999999,1
2,A27,fomesafen,3x,1,0,0,0.9999999999,1
2,A27,fomesafen,3x,2,0,0,0.9999999999,1
2,A27,fomesafen,3x,3,0,0,0.9999999999,1
2,A27,fomesafen,3x,4,0,0,0.9999999999,1
2,A27,s-metolachlor,3x,1,0,0,0.9999999999,1
2,A27,s-metolachlor,3x,2,0,0,0.9999999999,1
2,A27,s-metolachlor,3x,3,0,0,0.9999999999,1
2,A27,s-metolachlor,3x,4,0,0,0.9999999999,1
2,A27,mesotrione,3x,1,0,0,0.9999999999,1
2,A27,mesotrione,3x,2,0,0,0.9999999999,1
2,A27,mesotrione,3x,3,0,0,0.9999999999,1
2,A27,mesotrione,3x,4,0,0,0.9999999999,1
2,A31,fomesafen,3x,1,0,0,0.9999999999,1
2,A31,fomesafen,3x,2,0,0,0.9999999999,1
